GMID,story_1_sdrX,story_1_sdrZ,story_1_pfaX,story_1_pfaZ,story_2_sdrX,story_2_sdrZ,story_2_pfaX,story_2_pfaZ,story_3_sdrX,story_3_sdrZ,story_3_pfaX,story_3_pfaZ,story_4_sdrX,story_4_sdrZ,story_4_pfaX,story_4_pfaZ,SaT1,PGA,PGV,Sa_avg,CAV,SI,ASI,DSI,DS_5to75,DS_5to95
GM15_RSN82,0.0014174398129021208,0.0012571334909069916,0.03961849802285104,0.04896965710494548,0.0007671142843931409,0.0007823831583693503,0.07081426876771349,0.07125445590797268,0.0004661463646699392,0.0005040250985447056,0.08989556458723115,0.09221453061138175,0.00018917706229878918,0.00016952978288489607,0.1082886170967484,0.10775273927645984,47.55943292604088,23.15442815396815,4.718098282124021,56.54471657698743,234.50012943240856,24.84102555564029,27.256428506963854,25.068553028626734,31.62,48.92
GM16_RSN92,0.000666935690455234,0.0006607885405301762,0.03296258277260114,0.04944561562656595,0.00046610545746644057,0.0004643810514459004,0.029885884554763736,0.05973720501088029,0.0003169752328463535,0.00031986376429661453,0.032364495507080475,0.05941067675321053,8.273312516761347e-05,0.00011008896402455596,0.049116598443312745,0.07853328343323794,19.813234567997217,23.43508127324481,1.494676249696569,30.25659371189711,61.79452110710309,6.46025964282347,21.228051006838072,5.656714372879852,6.55,16.94
GM17_RSN93,0.0020620540901731934,0.0019410289943738613,0.11420648688609111,0.15763239085327352,0.001277366321068472,0.0015030264535263514,0.14903326919244822,0.21827296858152728,0.0008882697401566709,0.0007706373376926398,0.1621644631932417,0.21917677830267002,0.0004163183546758418,0.00044620671170209867,0.22684255103277046,0.2844994002121091,144.48632887622458,86.33186468651479,8.052372913803215,138.64480771961942,336.6441768514948,27.310575623775936,95.14877896948862,33.01054377271303,6.845000000000001,20.930000000000003
GM18_RSN96,0.004389941505077261,0.00431758472683513,0.26729534829610657,0.295119388746089,0.0038079822441156428,0.0034317365636656913,0.3453031480393467,0.37511310422200383,0.0016689850283930052,0.001623289977052775,0.36500304279881707,0.4170719287654977,0.0008889723726190816,0.0008982162122785356,0.4526178530618628,0.5157174523359156,508.6200480612393,162.38148259489293,13.464034943532416,339.45437472120904,343.79239464202425,74.01511575593129,214.97408468939383,29.028681892518687,2.175,7.734999999999999
GM19_RSN122,0.002163648515817669,0.002069464989121586,0.1037121030632931,0.13359741502226533,0.0014509330638730368,0.0012700120071873335,0.14387719950567965,0.16164187559346263,0.0008578307081382666,0.0006454468278456404,0.16700657875293193,0.1900839300057792,0.00036864974629043193,0.00038096006319429345,0.20356245076640012,0.21699951056478328,178.94282823594497,67.4380598195657,6.711719901693387,161.39266409087216,319.1072147288849,40.23961510038962,67.06397922221133,16.780607528451185,10.36,18.06
GM20_RSN138,0.0025960500726103113,0.00267716967390937,0.18386265220261755,0.15965208850244733,0.0017197082398186041,0.0015893594575173981,0.194849595279317,0.22830699123658488,0.0010526189093114367,0.0008971510510053472,0.21402870438190497,0.2568652613572927,0.0005206000053034956,0.00044448171992557823,0.27206642399551656,0.2650294900621948,288.10733882908625,73.65846303203492,14.400095423977692,196.6559992376469,452.70649290412047,58.00456943126826,98.59337681510118,45.36149433057432,14.580000000000002,18.82
GM21_RSN140,0.0022509049830012813,0.002210234151690721,0.10495936780128393,0.17130171419760287,0.0014129738415837717,0.0013790203136538623,0.14738998551357885,0.21448464000000253,0.0009045967385083812,0.0008688154372765255,0.16219552309760743,0.25175798135910826,0.00035562225970824714,0.0004165475960823685,0.20090200926232685,0.3015882500657746,162.24814635439714,82.85513662753475,6.226915662262069,130.73685158065575,435.2516792508872,17.29048537696145,86.89105477942894,15.358994800713656,19.94,23.840000000000003
GM22_RSN141,0.0013428325562221072,0.00178648048005009,0.04901018718328654,0.06492415464091622,0.0009303174506425218,0.0008485727980674375,0.07556427687367927,0.08048638145483954,0.000541098091613711,0.0004587446234148143,0.08640955095355045,0.09361572209250082,0.00017982798278076754,0.00018098374341912613,0.10226580991667363,0.11285027510432306,87.5196207992842,26.15783492732925,7.702160079290984,81.89275791340137,245.76622678436385,33.486218001401646,31.77303235834387,26.989142501919236,15.64,26.16
GM23_RSN159,0.0048555398187431235,0.005296640222858259,0.3293045111656272,0.3220767474173401,0.003179939528984788,0.0035829518834335464,0.32889266904063424,0.41539497150586846,0.001513602541785656,0.0017950714253756033,0.31556659167884776,0.4118531303234631,0.0008295091162826363,0.0007523844680221675,0.40131043701410596,0.45733429122592806,486.6373690652127,185.88818198957395,38.09857916263805,416.4563131125336,630.4879207494847,135.32783627867897,163.34445106868438,61.02487091963759,6.68,12.21
GM24_RSN160,0.012540710116257375,0.012352499427605731,0.7355542945432759,1.0167378655216543,0.011170383243201644,0.011771879025881973,0.7206560233801229,1.0624311579654235,0.008160510434329457,0.007731383203541267,0.6800393016393543,1.1453944110016665,0.002658550691485871,0.0023691693063181444,0.79482512699216,1.246070041903493,1468.330119612066,554.4992844055696,37.63529120782999,1164.6923029242153,1471.887603700219,181.24369453202763,653.9103486114018,62.22941438721003,4.69,9.875
GM25_RSN161,0.0036683001449581516,0.0021868534362412127,0.23154925042975988,0.2889886627114755,0.0021827571076965934,0.0015135378333427944,0.24042293819891708,0.36345757537277057,0.0011774996025477034,0.001072223687595084,0.22117868860333462,0.39726062646033344,0.0006222126550464884,0.0007803912772020199,0.32651304371282897,0.47201573888373194,347.2194633671709,157.74920653883964,30.03983537631521,324.1003234307597,455.88905053119527,94.71763960580935,165.69948480791422,93.14873220225478,3.505,14.52
GM26_RSN162,0.0028093454004447386,0.003327697734951297,0.2746135041750179,0.4141391745399351,0.0023074868281314186,0.0029402024820069776,0.3318049076088298,0.500758659774882,0.0013900965561427741,0.0015513901347501218,0.348441863581431,0.5027277639547445,0.00099846434661434,0.0009670008726469688,0.46804859691908574,0.5566084866984351,534.8110830353654,165.52219372833798,18.741780552783347,358.13768706936173,679.5589022754107,65.92389182268258,226.161461701643,40.33467557717864,7.095000000000001,14.505
GM27_RSN163,0.0018503153234516543,0.0017662910083562102,0.1143514179945323,0.12526230511633119,0.0012424642288935332,0.0013325117107740548,0.12285652605853388,0.15520132538139295,0.0008081642958705866,0.0009339582441201535,0.15999227036352798,0.1928693010559067,0.00038189040821157047,0.00032417751585204043,0.2203239782171325,0.22401766883069332,123.25508188777847,60.51566116879427,11.224934758518074,142.06982790870245,296.86311269394514,36.22977557814837,87.97661729148591,42.12617884340703,12.105,24.47
GM28_RSN166,0.0027408683993216457,0.0023792832623712535,0.20544063551392555,0.2201963539250561,0.0020755484707662203,0.0016582616690980951,0.2530194452875199,0.25854675316260484,0.0009943576653096207,0.001010962384661269,0.2679024336703604,0.2693626960208829,0.0005426026772602585,0.0005730332872111358,0.2957589334678778,0.31100109915154545,381.2093537611694,114.26988222497184,13.064344709091474,214.0985702709922,283.88161755309125,43.08139220893341,97.67958842469974,13.973373434791185,3.255000000000001,10.005
GM29_RSN167,0.002261576813641314,0.0020810647498816556,0.15570067117336878,0.2228471072313675,0.0019051628367675036,0.0019070444857422699,0.22966370471940295,0.27241503650517523,0.0011489756232401097,0.0012924589861190955,0.2643820338891624,0.33596246880906977,0.0007975993974809662,0.0008036178619032806,0.39223215257117255,0.45309363907522304,250.24549382855415,109.81701347135362,8.649570305183486,205.51444702582083,412.0450975756376,34.18325479605564,130.83532689844964,22.15270439841509,13.130000000000004,28.37
GM30_RSN169,0.005867794585872956,0.006013572695195426,0.31980183875956764,0.48349174357316255,0.004248605005151691,0.004551954232799359,0.3760914736371899,0.535630704708818,0.0019104307086099726,0.0019103476895057604,0.3871285773646184,0.5363124319048171,0.000984676152529348,0.001007474525593576,0.4653613987738997,0.5780578185437362,637.4217684856684,242.66711693557116,33.58488206084579,526.5990215802699,2401.305038986922,133.09616445475493,258.5914088098995,97.00973962170376,22.59,51.04
GM31_RSN170,0.0060396796515460975,0.006233233236001998,0.3399528003779663,0.32605862771923605,0.004197310604113067,0.004232398409696326,0.37155768597837974,0.3894579501656812,0.0020150264476676218,0.0019097636931568272,0.3574463623967434,0.36873728603651656,0.0008333404389599724,0.0008055446830064735,0.40980229822390796,0.3863164945674284,586.6539424939737,168.00458075368226,63.07571909645316,423.75193646328125,617.1744545099824,147.50960112963045,171.17411197406383,138.34094776332142,4.585,13.04
GM32_RSN171,0.008679329406999139,0.00896954467094066,0.39072310308078856,0.368057247250449,0.007462277492401364,0.007400288412487718,0.5412292084142697,0.403858091909712,0.004450750305015997,0.004400957234625212,0.4855707391813497,0.3900602899775389,0.001144266790276638,0.001100951877967425,0.516486072138122,0.4493641638775939,624.968861544481,262.4768055803835,76.09742299731168,530.0788620826962,642.3220569711821,217.67536730510105,212.6285358271184,199.82826894495187,2.295000000000001,6.82
GM33_RSN172,0.002069430920035746,0.0022344424966420605,0.1682702438942838,0.24539273742762463,0.0011215307379648582,0.0013785629891303482,0.16183569879785448,0.2936347363412891,0.0007013898820983946,0.0007879575345226417,0.17451755853456408,0.24647324360441708,0.0004146945229913218,0.0003557878880358353,0.22986584484342223,0.31323946028126903,175.69552245707013,109.54052030743868,9.970425984031486,159.85459259531274,390.3600194810757,39.4520783167398,101.5108403844217,38.14975373818585,6.56,18.88
GM34_RSN173,0.003964047839141199,0.004195956727136253,0.23638593993139825,0.33247563040264955,0.0026290823029718937,0.003991863534741639,0.30527608075476753,0.40157656735643976,0.001333553579463532,0.0018212593723025833,0.30173048630275756,0.48353680509638036,0.0008819968572381655,0.0008683634098601807,0.42714961218248476,0.5747420331148771,444.746767886657,169.2982923040836,30.62186686219191,328.1651806645789,607.9734620699719,133.53145920104797,185.9487334976581,120.0467713820978,4.405,12.270000000000003
GM35_RSN174,0.004920755049563028,0.004538716109033481,0.4297295111451598,0.4747291981946998,0.004188630228988949,0.004013845863283741,0.3513652489678719,0.5801077207296104,0.0020164573996987872,0.002209694087605793,0.4042955080497897,0.6355188501191965,0.001204177185550366,0.0011179251376545745,0.5259870044086252,0.6576489301913547,660.6380157010965,329.1585401195,32.91063229732841,539.6445162385211,855.4292956783432,126.82932904740936,390.0828718265261,84.81799361702518,4.470000000000001,8.415000000000001
GM36_RSN175,0.0023881226653168375,0.0028617787008781777,0.16485037789878385,0.21224600606817157,0.0016308533644138578,0.0018478186679704248,0.18104396842898648,0.25463760950250885,0.0009159464058011254,0.0010996682840747928,0.2321256643824364,0.3021362918835404,0.000599018102063702,0.0004979310423422104,0.3002849660363471,0.39144776872890713,199.49985848363352,98.3457632704732,21.62880968297096,215.5767045474083,503.7742205272022,65.52445505573644,120.2865718684405,58.05070282204029,9.650000000000002,19.805
GM37_RSN176,0.0017732896866558484,0.002134766081237006,0.1569272908334679,0.1732958743189868,0.001987056035319589,0.0017636844927027045,0.20761424589432365,0.23856361484436558,0.0009235390127579887,0.0008771090766797479,0.22714434420119176,0.2620985469986611,0.0005896770386525155,0.0005513381168049241,0.3031099539853289,0.367290058793182,210.5355868797093,96.779412305441,10.97304979873688,187.3042379283103,454.2513208945121,49.412214577475936,119.07824006675318,39.52214851190234,9.145,21.965
GM38_RSN179,0.007230745315913153,0.007176168000646308,0.4209839363840454,0.46382189589866635,0.006439585955416701,0.006171655198202506,0.538629655884163,0.50707488544867,0.0035244603910386044,0.0032762627208451998,0.4398701394764421,0.5400745685814342,0.0011307684510986323,0.0011184700318157838,0.4997490548991307,0.6313220755687083,679.455151600029,268.26705042867707,74.4978281316701,635.6010750458889,663.0301988596616,182.93632289527085,297.1450244316989,200.2298208699092,3.4000000000000004,10.115
GM39_RSN180,0.007221777699437997,0.007365274390543777,0.6068553849665286,0.6992775366930394,0.005944906543655667,0.005926080839163435,0.5315123563490433,0.7038726741808888,0.003171403429067327,0.0038485380340461746,0.4341652934377881,0.716245945081029,0.0012289979119184868,0.0012134205104579374,0.5569570669346117,0.7866462542437893,946.202652256193,273.5859853877584,87.10722903466686,727.852493288726,851.7435456902213,193.826493292004,400.6373462214018,241.3205738460545,3.795,9.395
GM40_RSN181,0.008536272216746603,0.0089018543346204,0.4588742364104226,0.6699409801171079,0.006767334167720698,0.007283999809610105,0.4946054059765018,0.7301363806501626,0.004323886135457316,0.004703515849319528,0.47607513888543224,0.6979016001600915,0.001204217638136894,0.001303560775875065,0.505941057964777,0.6256551004376197,623.5202753073488,314.487984733801,83.93615065988043,657.02423356997,877.9172458482979,208.31858925445707,285.7756363444937,290.4686477379015,4.93,9.475
GM41_RSN182,0.010461129070181664,0.011854181939636318,0.5057171177857643,0.5896175614739309,0.00783162393274856,0.007792571220252019,0.5434974700341841,0.6161660666872852,0.0051808389011336765,0.005217643056016771,0.5380702423964208,0.6765113697587414,0.0015425120777485008,0.0014688017410120404,0.5693385482393916,0.7548673776751146,697.0415664359615,362.34112736916165,77.98764008774012,701.443888771048,663.0321019609389,220.21307791436828,259.5042084885204,223.11221157941785,1.4349999999999996,5.049999999999999
GM42_RSN183,0.0067999634110780345,0.007111841674327402,0.5099908446068847,0.8441591829224196,0.004726986782676679,0.005429908442920564,0.4289150370448798,0.9779152648331046,0.002781266552346252,0.0030181870554854616,0.43901427688539785,1.0271334713556697,0.0012699559905760508,0.001152409307911039,0.5529488588422479,1.111852001408325,711.3861542087525,377.6817304580746,47.760855578399855,642.2456700534362,736.097928666243,159.18638723644042,346.6579351470997,140.8231152468891,2.9000000000000004,5.84
GM43_RSN184,0.007833294281048047,0.007482131883741423,0.4627217757752667,0.6809399537575593,0.0057032037520064055,0.005581652600798444,0.47259483222785886,0.8704729108380611,0.00287521256626358,0.0028816142817698564,0.4348604191163153,0.7894485575452574,0.0011881532914990395,0.0011309598470325992,0.5225475323138133,0.7533299225124184,813.2198105368349,342.7279776930682,33.82271192072892,721.7129752386572,850.9862458070979,177.73721973147246,397.62233567857766,132.06371690355195,3.06,6.7250000000000005
GM44_RSN185,0.004370291188822545,0.00505478704684975,0.311960474433451,0.4106217807663845,0.0025820442696437252,0.002939514030192745,0.34943777816211385,0.44773005319320136,0.0017014268194665322,0.0018038917623294374,0.3444285474728577,0.5821488091827399,0.0009701927305463589,0.0009200983979770857,0.4642949416972451,0.6682381679452001,473.307498539942,173.1168403459526,44.03573159636649,410.8623808192641,667.2417206858493,109.06368330505724,238.7792765687966,144.13599984310997,4.750000000000001,12.485
GM45_RSN186,0.0016943869720344286,0.002196686311811497,0.13504746192402883,0.14114139798187345,0.001083345798454954,0.0017670843227757973,0.1457777248600585,0.1866771285108562,0.0007041454058885851,0.0009793590638728987,0.19388669109777187,0.22105529165324783,0.0004673094862657936,0.0004366087443192135,0.24825129968462614,0.2846034855353564,180.0040927385351,59.99595535714812,9.800267103962932,142.91720022591545,318.6649726895033,31.337058005163374,92.11111649311984,33.103934855338935,11.43,26.245
GM46_RSN187,0.002638087925297413,0.0015779198129182615,0.16779464585957898,0.24723348288980837,0.0017011636395714556,0.0014466079360351933,0.20536577082747015,0.25845603838961456,0.0009058986554146103,0.0008916418729198405,0.25052348802493535,0.25821353443455775,0.0005663514063415042,0.000526516738836478,0.30105440511601694,0.31864128081642384,286.8873639745064,155.59048399046165,17.07775232851081,186.58886986630463,370.69700200576233,49.28979527428733,113.96769763603898,52.51460046182898,6.005000000000001,16.884999999999998
GM47_RSN188,0.0016580543127412922,0.0016515486834483557,0.08599370376378952,0.09926701894005768,0.0009397059672897689,0.0009344618496225516,0.09302018608771456,0.13198793125536196,0.000571082507335849,0.0005971394667144354,0.10336695089769235,0.1443092102971638,0.00027693216722150566,0.00023709331158849685,0.15957087522765773,0.16096089628517,71.1195099161047,40.25677131822266,5.399653655386827,77.75336097946507,150.2409516563477,15.885429642007182,50.754700704156576,11.774827282524823,6.004999999999999,10.8
GM48_RSN191,0.0021913824297917503,0.0021857230708394884,0.14621948920548405,0.2576985754795207,0.0013742803522571372,0.0013472967765418276,0.15342637105604703,0.2801583477717222,0.0011598526468909747,0.0010150342490773407,0.19397616968383505,0.28720801944128305,0.0005150120336933886,0.000493691451640597,0.271242873936348,0.34966058777542414,142.41213938102814,120.13147478817208,7.148306935178939,152.2622433981867,514.4722770020703,24.167807589374394,114.38453405638931,17.690082249640092,8.305,30.42
GM49_RSN192,0.002148208630813125,0.001885299511907855,0.12664002802466096,0.12527043993688483,0.0016932917235963814,0.0011347005501761247,0.16205229764621704,0.15101798288215285,0.0010502319545224285,0.0008441628192297979,0.19554490504459895,0.1942800016181756,0.0003467875061547057,0.0003403247226135649,0.18579288647454945,0.2317299043311713,214.60722655910448,77.28988203159943,17.951445999412513,139.01043607201893,315.488323239013,47.602843783096674,63.20577343920648,73.63356843876669,12.745,25.225
GM50_RSN209,0.001639248927710493,0.0016999610423771478,0.15206016298740258,0.18304667807309336,0.001073603933999871,0.0011327572905084299,0.14894152873045294,0.2237587519388127,0.000666843287155236,0.000691966461857798,0.18414156558323236,0.2394839770116644,0.000374708280334182,0.0003517434607068055,0.21105591187408346,0.263020292576197,150.54109466334845,83.25290553938058,11.07182505405982,162.27195347797738,284.0562799814719,36.962863436394855,85.18265871107164,29.052095531214626,6.015000000000001,13.840000000000002
GM51_RSN266,0.0030870834342466335,0.0031649949353514005,0.19482298167655268,0.21144205356932377,0.0016946706026836002,0.0020729368488210144,0.2364654965390567,0.2823857201839076,0.0009684820092288752,0.001203815741714653,0.26455835684966705,0.30350084574347397,0.0005787492370966893,0.0006432794451091994,0.3030795459617692,0.3129207519237646,227.4001578838796,71.99121890002684,15.048066785823718,239.30379202355283,425.16922097442114,83.67595980067468,105.47194085949631,77.36011946936918,10.510000000000002,18.91
GM52_RSN280,0.001771300764353699,0.0013282807326013577,0.10562341356124244,0.12331691640792199,0.0011830518421607735,0.0008487023648606145,0.12827099368585806,0.18021354196561262,0.0007881946918877337,0.0005720970882918393,0.12695219362746543,0.25081351279314373,0.00035755707180812427,0.0004233791103821727,0.19164499211823754,0.30496756635524447,107.67059811710112,102.32871253554038,7.721632387006537,153.60312269035308,268.4731724697343,27.751586629933257,82.912687373639,18.489626558096106,7.1850000000000005,11.32
GM53_RSN281,0.002275555500949163,0.0021274283481706267,0.15415725048410156,0.22290020688805187,0.0017357945172168277,0.001608714570550039,0.18120724303714306,0.2927519768623122,0.0010596739600462022,0.0009925682917915522,0.22295390171061283,0.3829039280743966,0.0006350772171822884,0.0007529541588197788,0.32337210995198445,0.4955767296315384,197.92689998652983,108.7998432585632,9.27711803711776,234.64920655538455,432.4980820339893,35.600442851021135,137.76945965198993,17.02999656540168,8.66,12.314999999999998
GM54_RSN282,0.0021102233110265843,0.0023659072572693968,0.16061589909392948,0.1904395699069339,0.0014077471693454047,0.0018416433636836425,0.19317464406141158,0.2724286690690249,0.0010093172223934357,0.0011988695265123719,0.24451953189906603,0.3134618099568296,0.0007155682523288745,0.000626938724242649,0.36498833972162076,0.4035879250965496,171.49036892024702,115.32473800130612,11.086366559094268,232.54629274129405,452.1194090596796,34.64097640530027,154.57601218636367,16.757606927433308,7.21,10.985
GM55_RSN308,0.0017915709138630255,0.001646912196475574,0.1586053563704495,0.2166248722041144,0.0014105760736663594,0.0011792251015815436,0.2072452173780426,0.2772825776688322,0.0008525934017472809,0.000887946362344032,0.22333256451079397,0.32284524258920555,0.0006169412233632954,0.000745202825533425,0.3155859887214404,0.4648335595621707,210.3164355025949,86.5258244089425,10.60976344008724,177.48432732977503,253.9745742101793,28.08039137144636,122.43732390946325,9.160501919600014,3.1899999999999995,13.5
GM56_RSN310,0.0016588110881592276,0.0018240736746633892,0.14625216682696707,0.17072365500471776,0.0013345884202180093,0.001408597865077184,0.1591022874154609,0.24661309543187285,0.0008941454891682896,0.0009610494354688527,0.20094098992184484,0.3412771633324994,0.0005791736612623194,0.0006759453898400369,0.294013455207836,0.44498694404738204,223.23619323027643,75.24586609707971,7.657036332609812,171.92343110414674,229.55003240461943,31.820939746538823,101.9943961902454,8.796592221606502,4.279999999999999,14.92
GM57_RSN315,0.0016072038576982074,0.0016624979849611838,0.14490802904061545,0.17963390644443175,0.0011718017706037137,0.0010272343091232879,0.15519580478859984,0.21822508710033486,0.0007562607522343068,0.0006487443408169353,0.14670453972302613,0.26791194245828903,0.00037851171274876045,0.0004079165238746772,0.21450176163117368,0.3288616757262777,173.20330974817273,122.2710467154648,6.351658782395999,131.40025205176588,287.605017820788,17.681824733450295,97.31084116720469,7.1000860849910215,4.65,11.745
GM58_RSN316,0.005181360192304718,0.004705634384309942,0.2692263747121603,0.3440978792799988,0.003395244925215262,0.002858668076220112,0.33797918359503465,0.4161594001722602,0.0016776067036406354,0.0015358576561647882,0.33540708688697163,0.4070542705195888,0.0007519985245098557,0.0008434950837912458,0.3863268677325521,0.45018891317457893,452.3588122739147,131.177513098587,28.49225192733282,394.1507794109878,588.3044032593214,113.60846783073958,179.85491231261614,104.59603719194013,6.109999999999999,17.64
