key_0,PGA,PGV,DS_5to75,DS_5to95,CAV,T_0.01,T_0.02,T_0.03,T_0.04,T_0.05,T_0.06,T_0.07,T_0.08,T_0.09,T_0.10,T_0.11,T_0.12,T_0.13,T_0.14,T_0.15,T_0.16,T_0.17,T_0.18,T_0.19,T_0.20,T_0.21,T_0.22,T_0.23,T_0.24,T_0.25,T_0.26,T_0.27,T_0.28,T_0.29,T_0.30,T_0.31,T_0.32,T_0.33,T_0.34,T_0.35,T_0.36,T_0.37,T_0.38,T_0.39,T_0.40,T_0.41,T_0.42,T_0.43,T_0.44,T_0.45,T_0.46,T_0.47,T_0.48,T_0.49,T_0.50,T_0.51,T_0.52,T_0.53,T_0.54,T_0.55,T_0.56,T_0.57,T_0.58,T_0.59,T_0.60,T_0.61,T_0.62,T_0.63,T_0.64,T_0.65,T_0.66,T_0.67,T_0.68,T_0.69,T_0.70,T_0.71,T_0.72,T_0.73,T_0.74,T_0.75,T_0.76,T_0.77,T_0.78,T_0.79,T_0.80,T_0.81,T_0.82,T_0.83,T_0.84,T_0.85,T_0.86,T_0.87,T_0.88,T_0.89,T_0.90,T_0.91,T_0.92,T_0.93,T_0.94,T_0.95,T_0.96,T_0.97,T_0.98,T_0.99,T_1.00,T_1.00,T_1.10,T_1.20,T_1.30,T_1.40,T_1.50,T_1.60,T_1.70,T_1.80,T_1.90,T_2.00,T_2.10,T_2.20,T_2.30,T_2.40,T_2.50,T_2.60,T_2.70,T_2.80,T_2.90,T_3.00,T_3.10,T_3.20,T_3.30,T_3.40,T_3.50,T_3.60,T_3.70,T_3.80,T_3.90,T_4.00,T_4.10,T_4.20,T_4.30,T_4.40,T_4.50,T_4.60,T_4.70,T_4.80,T_4.90,T_5.00,SI,ASI,DSI,Sa_avg,5-75% Duration (sec)_NGA2,5-95% Duration (sec)_NGA2,Magnitude,Distance_Rjb,Distance_rup,Vs_30
GM1_RSN9,36.502123620462285,5.937848771011892,19.685000000000002,34.455,283.7195396136379,51.43007688365121,51.82850140381032,52.1998645033529,53.46767014368127,60.151525176048615,69.6710548514446,90.53968719042135,91.80938438915238,106.0712063368848,109.91358974012329,103.03465448003841,104.17417081300658,120.1673693308903,117.92509521148969,114.17440006227568,113.5565449252137,116.53163052615567,145.17658168303862,144.04408692766808,143.15041395697213,154.39938941155725,168.2398847632572,163.41633295664093,153.98281134476517,163.32268244333818,144.9370894382514,136.17937365507007,131.57754221441348,143.96945951593568,151.80063129269516,154.39362909972104,153.5357477836943,157.28297033444792,141.13260566288713,132.09479326188418,126.5623133921634,123.26819436911859,121.6543397319569,119.7697771404189,116.74484204602979,114.70437385887962,112.74891364554323,111.20631047946524,106.36068432693494,105.6492209158302,113.45967592536243,118.92811637217231,121.11441636532683,122.71754189329869,123.75440275691396,121.10823430102799,114.65649245636263,109.98504545674058,101.56333687451733,96.59662699104858,91.76174997254519,87.14521041313819,83.04496217128191,79.21298342656611,75.66701938451037,70.87071276623259,68.95786299839966,68.67805102888714,69.04392282738375,69.04284552801259,69.14582551199828,69.18946713695503,68.08251541655001,64.49165697940516,62.20435795642063,61.95771041577527,63.43599933203057,63.60789741863361,62.70706846344675,63.48301348729705,64.83683515816372,64.60269131130966,67.43799191874491,70.39853955522821,71.61655267400675,71.022894704693,69.74909701351231,68.2106140131995,65.92045054200524,64.53093385051554,66.51776299046847,65.84626328497833,63.14105678729307,60.59654027310711,59.01026703462893,57.666332115673534,56.42461372958889,55.20547558805518,54.61848259126643,54.97506168998148,55.61106994248274,55.65114832753622,54.73742741826725,53.392020854041526,51.70482534978024,51.70482534978024,46.416589199874664,51.670900726459045,60.492774942068,73.5498535400526,67.96763350291769,55.641651530763895,39.441527384065374,40.853910282390224,45.49637486763348,40.23949390284447,32.377554568508785,28.08652200356112,26.883498721867596,22.73939718964074,18.74734617993868,15.688836709861434,15.013560895388819,15.170695346359805,14.359816352576564,13.30371289562122,12.241642509001172,11.57784224663293,12.352624836183852,12.845628747822042,12.476021274118418,11.989655513407172,11.948651149127238,11.935516451972346,11.805489959285925,11.300688302012636,12.092902297080974,13.145637994121849,14.222809954610698,15.2401352758603,15.838239453482219,16.987827626701225,17.414891651333956,18.947464843272236,21.062304568232143,22.3511130286952,23.86233804456801,52.23922607806325,15.52231812977153,88.18461758457657,21.5,37.2,6.5,56.88,56.88,213.44
GM2_RSN12,41.268563709003764,7.2956143669629405,17.045,29.345,366.5174567102598,51.778267891903404,51.87893408933771,52.12033090831075,52.84283728009033,53.33718352705151,55.71743903397217,58.09240636905956,57.20250027145303,57.78288182191173,60.77685427908514,69.88486700835713,73.11913052131335,82.88649881844681,84.51366572757499,94.48821883124802,111.12425587406975,110.1554023631268,114.29306927282506,117.22048508371913,113.67311950815795,112.00119495218937,116.49549361505392,117.26146785137254,121.87648711301144,123.03629670198882,128.0208543955397,132.55146503781256,140.0632156704047,135.2814852831975,142.9471493022317,150.06779482082763,142.33854871505417,132.66996041440487,132.31401359308916,133.19192033355773,134.79930490134262,135.78254098871923,131.04513497871628,124.80364984130485,121.49794548999161,123.92046335781771,123.01520938221078,122.76374175628322,130.08620392104848,136.13295174931613,140.82761260320277,143.52553943345674,145.05128426312962,148.28998869069508,149.1059006591634,149.77712943568784,150.0162208833559,148.78737766117345,143.85824569902067,136.47451205164415,127.0039726145219,118.20139936766859,110.44424151222846,102.37754606735125,94.6695198751617,89.45356631832948,95.19113831745081,97.89712436259249,97.39827217113144,93.89632993856199,90.90578745795577,89.68849530736586,92.77995970527843,94.412544148151,95.64530575286004,97.11566355305612,98.98136515960043,100.5712439761316,103.33458833981183,105.78861704992646,107.73708379400911,110.35132201114521,114.7036848362208,120.20827373795997,122.85652255482589,122.0221513682543,121.27675814460163,121.28397535364954,123.6989215298674,125.32947941460154,126.66544625173466,127.39208096626896,127.56240207554924,126.9046172931783,126.11678363846248,125.1344661331578,123.75548574582652,121.65093739309364,119.89540761890956,117.74300907638721,114.8314889205621,112.35217215227479,112.10689334813115,108.48513775823996,103.07901190693408,103.07901190693408,94.65038660364823,82.14350387962602,72.79477240205055,72.96546411276591,75.29435829268793,61.57017680393806,45.57147467335566,32.392244221693815,36.062507537093225,38.205255619540154,41.67675812374504,41.282613009253275,46.203457489761796,47.715249076902886,44.75793282723012,38.47974419052089,36.06621671150652,36.72255788856741,38.2401542568105,38.053816183308854,38.458827531381274,36.075623666778895,39.53034058125719,41.47150400165408,39.66666427065371,35.0987341123263,36.31152616346687,35.294411028042376,32.28117216440169,30.487986499986956,29.41302637208711,27.364123244015122,24.484961710381498,22.0163626147494,20.61262386689154,20.804491377056284,20.431796833660783,19.674819392201876,18.582323401907352,17.428880698028173,31.55005091405642,48.97959009634932,29.36210524311518,108.3065174713573,18.6,33.5,7.36,114.62,117.75,316.46
GM3_RSN30,267.6801063611396,15.747787088997157,2.17,7.52,488.0622854723702,372.9447952969556,375.8469881116306,384.420564536815,393.8438761989011,386.595013034052,429.3482850501794,476.94178622307334,518.8724147547065,565.6736995405048,587.0145201379007,636.4129334355689,668.2042856590202,615.8787281102951,595.2849341878983,678.2073257644481,690.2264248972016,724.7965316061063,803.2070653640199,795.2519476054363,806.6948320121318,762.0278044439046,734.4918284901933,772.2699312484128,819.9336561068891,784.2546152603003,830.0471397367123,885.0073394511265,972.1760393456868,1049.5162007906674,1092.5472864097067,1043.9122175663647,949.2308800480528,903.2293274130153,955.4313369258808,1069.4247183017983,1131.9483682487096,1119.475190247414,1071.0702740280356,1012.5717136856247,952.8468366822825,886.2461181199214,814.1591283192233,744.9844299719525,712.3059144659991,697.4276889414118,700.9741797269673,709.6337189436518,716.1217105547244,724.8933924118994,726.7948455769341,713.2727945804536,687.3993881078391,652.3522889268012,612.3022556178105,569.558321229236,530.6115622680636,496.4018193687088,468.23899618777637,440.17831126894345,413.23331865601864,386.16624292099624,358.79631106789896,332.2248712591882,305.478194708819,289.91113132253565,275.9006685712446,270.14214868686145,265.576532271079,256.21722813615287,256.8993177371127,254.04405812391266,251.40936861843005,252.384353962283,251.19197198798267,246.8253124049632,238.07280418204255,222.01035233169324,211.88582135932273,204.88424288557974,199.61756440508748,194.25795222542706,185.4404821565325,178.89097634753037,182.23214531905396,184.9294015021955,186.8841554794854,188.30849932291318,189.33366393344363,189.86452202297772,189.3073614277275,188.38267445552867,186.5219269136503,184.58048559928173,181.61525720408642,178.16885204191482,173.40657271843875,170.7905385812903,169.79697055243204,168.30912056348316,166.27975179590587,166.27975179590587,161.0687550882202,177.75991961410605,135.31466761261598,100.16692832061703,73.27924474067797,81.92461429916973,89.37212347623377,93.39070146844041,96.23197655916206,91.54506980807184,82.23879354657065,80.79294058342715,77.25303886287685,73.5524196724608,70.35910050808837,59.59482878750469,52.817352632157736,48.602280507064116,47.01201945786561,41.93274769670503,36.3944826435984,32.4006857999577,32.415966672956756,31.54461525975977,31.178923655515682,30.951462745385765,29.483102724774213,25.916535976871852,24.27964591797698,23.377948832288883,21.0659213218666,19.959249432311257,19.570113490668845,20.04809290912343,19.932961486663892,19.16122175895454,17.995489263488537,16.76567984204822,15.39952023732361,14.665238505620374,72.35052555369525,332.89228677386063,29.018868049151063,432.39558738625806,2.4,7.5,6.19,9.58,9.58,289.56
GM4_RSN31,213.75706713338883,9.276829296675281,3.84,10.84,376.0267329058338,244.01859231466992,249.14998494439556,262.08446402988994,267.50413121920155,291.64797910307146,365.8490135290552,395.0578157606732,584.6970412679448,579.6827687572561,479.5013145167029,515.2992364506631,559.1516565885603,483.9386064200691,653.6381643102377,791.1769069701785,816.8728196728316,817.3431179738951,787.1899394166217,788.5214217428352,769.8927058523376,741.436365516557,648.0503512412272,541.865955652828,457.9394273005994,405.9784669620355,410.8728627814735,416.9865400615987,373.38804207035855,328.9135074959805,348.7150958236611,362.0118717741623,370.34322625808636,373.7706975772434,361.12765270289674,326.5950198828937,320.57068774664117,318.22408221190716,312.3128249555074,307.1725904110334,321.31585085049494,341.5725022880094,353.37955450266287,342.51794261370793,319.66092605758115,297.0802949524268,294.4894460435709,301.0245124436276,297.14898998934694,289.7925413461281,279.2261764316298,260.5525287737326,234.81734220806777,212.32574646382668,191.34894981306255,191.8478719868365,192.33971989125664,190.72635705640906,190.4884507255491,191.24622506815044,190.33463942547965,191.73053611903063,194.40703351973949,194.35358476525815,192.53220743927548,189.14154659174432,186.77908562776605,182.3279121105257,175.98791307489807,167.67149628504524,163.32470116465203,162.15259476988052,162.30635852349195,163.01186583993663,165.34195425158518,162.09353204396112,161.02479857643334,159.63599651143798,163.588990339823,164.19164627631707,163.86078598939292,163.12147821761783,162.6156079069805,163.04004395002158,164.0415276909861,164.91004799278488,164.50362199067052,163.62244069772484,162.16196934460282,161.0365646675582,159.27429622015822,156.6043587627826,153.34005566770827,154.88863151826237,155.12855023391018,154.1475827074604,152.80489352016312,152.1882478531207,150.5544643013144,149.18165516205377,148.596456714846,148.596456714846,123.63446239186895,103.35485328183815,88.54409253659686,81.37031258342185,58.97881764621111,53.19686513756553,59.25492200345456,57.69635804395704,48.14253807700436,48.627990127649966,43.0234818715898,39.79033275409277,37.06340200609564,32.63704337084004,33.46254676191264,33.60531923613068,30.15566588002547,30.81692150067284,32.69851932025044,27.323435152517256,24.881786839376048,26.665811611130735,27.125407807887825,26.030069093026796,25.31358270853512,26.35643096630477,27.081122078831974,24.521619301998225,22.280588831884025,20.572977691250735,20.37261726797636,22.076319869065927,23.25531679667271,21.176777797870127,19.971843251586424,17.934408532639114,15.596579561396112,14.681739385948207,14.31403289235741,15.126362566690077,41.966040295190474,182.46646150386633,22.814140511020717,263.70126567544537,5.9,13.1,6.19,12.9,12.9,256.82
GM5_RSN36,44.92460437025052,12.420486352763987,24.580000000000002,48.15,511.56874177053476,92.43678520942439,92.8927240674614,93.62747188591834,95.19520353324629,98.25264081505705,103.91507219057513,109.06798987757168,110.81663918398856,113.37207691138683,111.19572798756529,106.04431391258352,105.24370232385773,112.283006591828,127.16949087147039,148.26329135003311,175.7564713671219,165.94952671463838,172.88769482135626,166.57813743950894,179.04524869536525,184.05720529420353,185.26166323369455,187.79754083323616,208.86464180370356,211.9522373216378,221.41980065642304,220.2637541847822,196.6739188514311,177.49121658152603,164.66338287285544,148.11114090546363,151.44267626303818,169.65485821573307,174.5673589597314,175.54663166743472,170.36659031052042,159.67232194392395,163.40008338685786,163.62240879448,160.61796408403356,155.3635791377204,149.8489443488679,144.9045175887418,140.24250470766378,135.09061693875245,130.1355799924862,139.5287408523639,151.96667438302813,155.61550226693493,151.4175403424556,142.3060750701745,133.82719845432888,130.2274569267658,129.59390055261176,132.55692326324387,134.01243401149333,133.78720603577145,134.0310901424935,136.20374487449004,139.3347772727069,141.24773897426152,140.39156032405427,145.55893185070053,149.65134367730911,155.07467006630418,158.7289256146577,160.39334322028873,160.21050216945156,158.24920332788454,154.92891913074266,150.49459548109948,144.98716768446292,138.8608318382585,131.75797097170673,125.5533532118964,126.24385865757351,126.33894763233877,126.22067729586665,125.54818330372134,124.33772804106532,122.41825986494989,119.92845479643985,117.88863453541119,118.92416059835705,119.96084187988549,120.90503854521168,124.68094441807882,129.68628050998075,133.1137033964266,134.80191462412014,135.0634692167908,134.65403826955486,133.88760387457714,132.8047734900926,131.58203290491542,130.47054394911794,130.33479160104775,130.10357233507045,129.94478829317563,132.26215213944073,132.26215213944073,156.0339342724342,167.48417981883503,169.72528674432257,166.44756747906507,161.0420376266874,159.2536828430951,146.7390350936666,141.82069212281576,133.61392273146058,127.52427524290258,124.37700467404966,117.24297658609734,107.76586743007691,100.29164311427125,88.94693564088159,85.15489676189155,90.51216866346986,84.09115572348209,74.00775867670527,70.6934137401291,69.90937788052726,65.4823461290212,57.404102330107314,47.73509845212875,44.43844183352358,44.195921469954875,42.39553289276233,43.14663788283253,38.265194410563986,36.438546743579,33.1822516566438,33.81080896190209,35.0221358942663,38.27097541187109,40.33914971592783,39.732527487125346,38.82539539590202,38.40292284255023,37.68080716773754,35.70863033354502,67.15597517937256,64.88671574634039,49.46210876905167,140.32073004340882,25.0,49.3,6.63,45.12,45.66,213.44
GM6_RSN53,5.708154485737863,1.0020737754581404,21.405,32.21,40.52566961180984,6.812973301184801,6.823729158744102,6.855895993623984,6.891341385387391,7.104518554196519,7.32101333178978,7.5485820105928925,7.928207462064632,8.139836189627456,8.23442989182898,8.20861260388078,8.469500030126751,8.195832463337812,9.523727148405166,9.94583881136263,10.969876264578058,12.159895598947577,14.761544121383224,14.036246728745603,14.025474854820972,14.424226745225013,16.846007019180657,17.221538630530734,14.891197586775325,13.309412645366423,13.394245432780064,15.404835586185792,17.491264478234456,18.90114688519136,19.82321974184962,18.23469280519998,16.75232699277603,16.1745805300239,16.43095542147397,17.133624979372737,16.69584989317347,16.1422954469242,15.84189415053476,16.05133675713537,15.998946061926764,17.50571145139347,19.087625123805594,19.510133405235973,18.389839065154682,17.204872831865465,16.75602467416661,16.296928555623055,15.658617565576563,15.111063957828753,14.550209214316423,13.99600892451841,13.25020134969351,13.617588535998559,14.090053424672373,14.136790139752268,14.625139963050193,15.413471205758695,15.99305084550538,16.3896649292006,16.587873112363884,17.122876559319483,17.246601193511534,16.995576351455167,16.8938323988423,17.473577717111546,18.266258821554374,18.6375108180847,18.38805104188145,17.78004586558872,17.08205369640762,16.68118051428705,16.17596878555145,15.514250192183349,14.968405062406298,14.59083682436002,14.9986988305334,14.936692424468374,14.691156482643528,14.90337628792879,14.893216638995147,14.678174486563716,14.291219251028455,13.77169935879843,13.177805010945685,12.611358995877469,13.089331363417092,13.698547118877132,14.15834221017343,14.356811159080962,14.309428975445185,14.035047335904896,13.626359447578341,13.24319903366271,12.91169744740901,12.694771208488273,12.653472975774372,12.691240474879178,12.761424728652782,12.84397132273162,12.816573330818743,12.816573330818743,12.448442835021648,11.101222110097138,8.589365202254347,9.325883022563394,8.508645348463926,8.474493585876669,8.248331565185044,8.750772341953285,10.186730076127601,10.310718262568093,10.219611539636924,10.252904507274122,9.559979933652585,8.452131051690607,7.372790152126894,8.076915868979198,7.71135777045079,6.774242837239481,6.315155946550284,6.421125398159209,5.687133124922791,5.550920631524684,5.202514162151238,4.522766661778599,4.337981599666933,4.339232908549111,4.4776095483688545,4.524017070756776,4.358051189396642,4.206680363040328,3.7725539939343564,3.81066933323851,4.034625586088775,4.2759633053526604,4.49155931074525,4.165640793043607,3.7514663490585307,3.4950253516038208,3.6724958510780863,3.68804951422068,5.1506621139106885,6.043732825991716,4.788176617094392,13.798335001212187,24.1,35.3,6.61,111.88,113.02,241.41
GM7_RSN54,6.831759762127036,1.1917890387703338,11.870000000000001,20.625,34.87251635786458,8.878626282418113,8.918270774529935,9.650451030300722,9.778552485326552,10.727757011627881,9.832093857454154,10.456961507567893,10.558482524629863,11.609326661173856,11.918323604923753,11.724783020099718,13.705859745401746,15.718402128111826,12.029011168819281,12.809820847095558,13.76616411096098,14.000342425042536,15.055315301937144,16.703157443946484,16.478514279158873,16.246202131921756,17.38802145414548,19.224216530408455,18.699616965063132,21.155352929032457,21.393213823956906,21.6505027230719,22.775774421331477,22.030700151702458,20.101959227703173,19.976173269903093,21.33341608826785,23.304690293582276,24.860622654501146,24.906371622644414,23.928443737588335,21.620399646110755,19.697461276429912,19.21690781762901,18.316378009814652,17.469523594208052,16.858287728349367,16.4020827298336,17.647294742108222,19.47790631156211,20.233564877991295,20.695915415389393,20.76083598313154,20.17801401823849,19.253816987500095,18.492038645339015,18.1181702566866,17.472601493696413,18.16308977358222,18.489841634944078,18.330120434758918,17.628780007299735,17.836845905492225,18.009535940294793,18.620660773786273,18.857325393543107,18.816312125622648,18.075409593095735,17.620676397673613,17.063754821190262,15.851960242879537,14.809933289625826,15.119794173006563,15.807496801884035,16.411911654871215,16.79512995812414,17.329411292876333,17.660465975937754,17.631209114601038,18.30993573955142,19.25150981269434,19.565379993505353,19.658632225605107,19.933672328488978,20.70024994256161,21.260666665239498,21.512671794447208,21.416753744573054,21.01312891176194,20.72149113551376,20.98319453312648,21.16605575584319,21.135332934676498,20.61450154575771,19.773991554531598,18.85082373067895,17.994921015543838,17.237827046431075,16.571173768846073,15.918687593989107,15.329072596912157,15.04785184325419,14.609535612774312,13.83166126171232,13.120650857883138,13.120650857883138,9.535810385371573,10.391646550316407,9.818324068036278,7.644272750899296,6.834849232270132,6.6474926716870995,6.234827255144185,5.476854554788552,5.513975181161509,5.328439737555695,5.976068303754235,5.024014631067545,4.559106427996479,4.304397488510762,4.470756417307918,5.238021699952625,4.619473008526108,4.4257451555644565,4.270662853078674,3.820769797154859,3.8844909605877156,4.3412327507051405,4.034017681104025,3.6605421281318735,3.7060919048848153,3.7268934933975193,4.040324148458721,4.345224474234977,4.544618521985594,4.861888926502839,5.28410091237397,5.776665888615425,5.646070151791063,5.059700386803673,4.40496811753127,3.9525217607757495,3.7494553279007805,3.76535506810296,3.9652786137642986,4.284361851885514,4.086807169583233,7.451272909424064,4.364973035165317,17.08989785753887,13.6,22.0,6.61,214.32,214.32,338.54
GM8_RSN60,3.881085995661577,1.1190874071055885,16.765,23.91,23.926717006919006,4.275520458085203,4.337906763792177,4.599981604243287,5.821194317512517,5.071006607121805,6.06200405735973,6.212199915762361,5.801804692283495,6.208528341481546,6.655755087617994,6.7154724961996095,6.14408499968786,6.1121997131998205,6.641443158791169,6.7508485355521195,6.501628894150085,6.523544894566157,6.636149273385899,6.453604517905652,6.070274857690805,6.312035714344396,6.293152087554482,6.52281837688813,6.529922964690007,6.8107084925781445,6.932191452236727,6.99062714804133,6.975805469963503,6.996924332750639,6.979617708524217,7.208448346038216,7.4198402788724405,7.20455883446213,7.154422615083212,7.043163753290598,6.990989389650023,7.021183424297941,6.95203721168327,6.933182039191553,7.259225147195364,7.144413108306035,7.467414580499975,7.77436240358904,8.044763800016055,7.811908858133967,7.733544902296158,8.20206418635538,8.440941180114105,8.639242292673229,8.786503369874863,8.719608697877256,8.377816901041479,8.171980196082622,8.000508436021194,7.666769311953285,7.259714673051133,7.542799878682112,7.7383923287133225,8.134656605836515,8.571989394963653,9.074124081686913,9.603759930083578,9.774583943764599,9.799862845563483,9.975136926015873,10.310989842272402,10.403283297718753,10.186673391042707,9.698100759171664,9.289474740689482,9.088550450163039,9.161480282494253,9.010122571238915,8.918592768433161,8.906461923183407,9.240366715309989,9.774142808223088,10.214424380643196,10.493689510589858,10.65110487998114,10.7244994360534,10.731298181356912,10.704649566504706,10.529520046444633,10.308485276672585,10.573990242206422,10.910378147078564,11.181310279432903,11.270343937634692,11.135278735065453,10.800390578517145,10.35012196027685,9.882420991886418,9.609745039616826,9.376684980655947,9.220212211002675,9.127539179264144,9.344449072374854,9.775318033097466,10.066521671802315,10.066521671802315,9.977616716917419,10.335942898968138,7.97417436579956,8.851505563142467,8.959556721067996,7.312944876873611,6.9948770404118195,8.543543318927174,8.722718100653681,8.263839194860088,7.5840217853014495,6.1234229724486635,6.956757970232986,7.231497097020768,6.625138582983115,5.900969646139915,6.373425121883271,6.243645440123455,6.51504315411527,6.0837422358841895,5.525236255410457,5.46350833746721,5.113218095346649,4.75752119892783,4.047443705855969,3.782510064559684,3.7164328047086057,3.546076217000061,3.2689112477194184,3.2142978466461285,3.3898395654229136,3.4224397520478957,3.0383901528155484,2.651216339387571,2.3798527718435203,2.262476747018375,2.3177912808550762,2.470098421396698,2.5462959586462914,2.437626529569951,4.023523133868527,2.820598906691958,3.765412964869427,8.00532567002826,17.9,25.5,6.61,217.54,218.13,184.75
GM9_RSN61,4.266593112974563,1.4863054523335908,16.490000000000002,23.150000000000002,34.350701877414075,5.5677686399984605,5.595302891030622,5.670684736404364,5.892906297880415,5.984468150199145,6.22639519081563,6.380079985829371,6.71364621695358,6.279504311817683,6.2352595387429846,6.26173484019255,6.784053629890099,7.076499288721313,6.923508198256443,6.615249238957241,6.761704417289423,7.26061617485085,7.723420455246669,7.429564119426121,7.816222056392289,8.063961393548114,8.538878663840629,8.393258120549715,9.233193351425896,10.241427127297667,10.614267591921356,10.137753135866497,10.448011415398085,11.50491378365123,12.82404946381033,13.02705056876891,13.257834526027706,13.983716657918182,14.267977686493662,14.676931678232172,14.959053270089246,15.823927345990292,16.771023949730672,17.29511365365418,16.74188706621116,16.193791950019357,15.196694892819574,14.239872239606136,13.781757003381477,14.41029644770477,14.023397388233269,13.457638136645116,13.115421647014825,12.672887081731643,12.878141840943,12.878181063998875,13.407786837965999,13.277592455873759,12.459945272350996,11.642578071820333,10.90794155854356,11.067194217387982,11.263834901806757,10.923829999180573,11.734918958806542,12.528658536377442,12.926833806003943,12.83318208284676,12.715650766052846,13.084324538836663,13.595741081943828,14.367923639360654,15.305971554941658,16.192681153624942,16.903023045900103,17.448319502333455,17.879836082509105,18.101166648706137,17.99143855717689,17.532618124180964,16.805792969238915,16.13081616873246,15.64650897416833,15.305682289519527,15.304593705349273,15.070144482944418,14.733872769416486,14.452142031289233,14.47689416588822,14.721743281054543,14.820305185598544,14.775433197814046,14.685955660759847,14.702625550890808,15.068809721771673,15.41694088512073,15.479224861148257,15.274462902624393,14.696865297700512,14.257176730452338,14.195163567468267,14.064188966206151,13.924007043000039,13.851559386551626,13.788276184200408,13.788276184200408,13.393324415479224,13.27741214594933,10.465036865940839,12.215791792469444,10.090967188572616,8.589700103603619,8.748949725334517,8.47792778391278,8.070820128583398,6.465426009919196,6.240693905519518,5.948142658972498,5.709642961512491,5.208769698858427,5.631729948190008,5.070959262674119,4.486576803581063,4.406439743432282,4.265692585305253,4.68499290022106,4.378053214574055,3.595880862725939,3.558753170316561,3.6165300060391634,3.5867321353174026,3.7936146385532967,4.102244992928874,4.302520860227868,3.9819047317779455,3.6036282659118988,3.356394404630969,3.375763198509926,3.459420218870694,3.431032274361346,3.081525922638061,2.6243575951239917,2.332497461844791,2.171128960699402,2.07081443202689,2.0031889513249443,4.522242986436838,4.581052603466474,3.4800999749019095,11.82796255197602,16.9,23.7,6.61,218.17,218.75,256.82
GM10_RSN62,29.024204307174763,1.9738623342514043,4.745,7.115,72.96077260420608,37.742122417475905,37.876684257198235,38.21853893568185,38.8260052436719,39.56500718201395,40.210258242617066,42.24052470093561,47.443077707503946,54.494987775207996,62.31790519957455,66.281619946759,71.39356977575002,89.3841500672799,94.47577307922684,89.3056468221976,101.04411066310203,98.03167011485736,92.52069051217163,85.70591800214427,85.25910291856928,96.64618520739609,100.21340008181295,97.38617146320324,96.74847195890452,102.8969161133947,123.60528051499577,150.38401086554427,171.36412762661084,174.26787509848887,158.8331151287113,134.2708226336349,115.74425032837217,105.61577276694463,98.39115355309748,93.0199748344323,92.51764906135156,84.41714803469623,70.70803480575674,72.596674945581,70.63685090701776,67.21646824026303,65.96359766539942,70.2731909661637,75.07750790195506,77.49740774173264,75.930970119801,72.78162744982757,65.4290667193807,58.929568341901785,55.47066971571946,55.00942910155509,55.55263171289123,54.14986052956547,51.5056327597554,50.19314917108839,48.27900879348743,45.82627655407796,43.63510704956566,42.242442339960384,40.687379318489896,39.04063986701288,36.16003403227738,34.11444725798644,34.286112438350386,35.73777744826863,33.8374049185689,33.22326420587224,32.28069438069265,30.593359018141303,28.654435438205642,26.698194903694617,25.911408203385218,26.737238688976337,27.689029773251086,28.023020455748618,27.861398002661304,27.32055020395377,26.751183046729537,27.69625497318861,27.149338318366947,25.709769905103645,25.082432244416527,24.99938790429223,24.98225297160731,24.404741924534893,24.64525059392104,24.431301023956987,23.59696799593832,22.781231153097025,21.939390196632424,21.07127656167685,20.186097100820188,19.91923747665092,19.55323949224486,18.820283867529422,18.05006928498546,17.626399065215065,16.91449034376384,16.36105808682157,15.898930084416945,15.898930084416945,16.758263908655913,14.504028237954111,13.688985919524592,13.356417428022985,10.169176784386728,9.1756671898971,6.47343569962546,6.491342499923628,7.584400277359522,5.86131234211304,4.80465989206023,4.818321035015993,5.804288097384415,6.674158480001445,5.392472505622524,4.203262659758821,3.547787155157065,3.4015025593560675,3.5812197863911415,4.4158214892302246,5.366058873938428,5.145528847876983,3.881291131982587,3.0152519503857804,2.37233338859756,1.9508651526954381,1.670417725255555,1.4665979418458754,1.407242240922142,1.3678541524857475,1.353079861324775,1.3659599115332974,1.408725779649924,1.4896387456020364,1.6020817206901277,1.745456158864491,1.7684491900056047,1.916870287368088,1.7219131325753525,1.45938885502511,6.905155027820865,37.71659830436075,2.398445944948216,46.87922213973119,5.1,7.3,6.61,96.81,96.81,301.95
