,PGA,PGV,DS_5to70,DS_5to95,CAV,ASI,SI,DSI,SA(0.05),SA(0.1),SA(0.2),SA(0.3),SA(0.4),SA(0.5),SA(0.6),SA(0.8),SA(1),SA(2),SA(4),SA(6),SA(8),SV(0.5),SD(0.5)
77,42.24804848,3.181175207,6.335,10.805,132.4678837,42.40671969,12.57462136,8.049393172,56.72592165,94.79761405,176.0353535,75.03287486,112.8564963,54.30777141,62.35267439,31.77412361,20.76227948,20.62245234,7.432240366,2.815780473,1.534374937,4.321675134,0.34390798
78,56.63087363,5.851171893,5.84,10.815,183.615985,57.51325312,18.22240157,13.13095483,62.19270832,116.5706973,209.285224,177.3528955,119.4137501,80.36597728,61.05819365,62.13448427,58.46238418,22.57796307,12.61481365,4.934978905,3.663433956,6.39532127,0.508923496
79,587.1480637,46.73434282,6.07,9.65,1486.103335,508.4565755,174.5431989,69.10890185,819.644322,967.3534013,1159.798876,1147.724563,1567.835225,1381.662498,1262.588477,995.6250073,419.9438771,240.2608411,52.34312186,36.37729549,22.09998107,109.9492081,8.74947998
80,761.8974673,44.92701806,4.655,9.745,1786.856774,792.9146558,187.6261838,51.99059383,1088.137687,1267.951595,2303.522335,2140.259805,2310.398056,1231.012473,1827.555734,857.9956236,440.0621225,170.6764753,39.76544109,38.75511392,14.5452174,97.96086004,7.795477552
81,159.4612285,36.59488301,5.26,14.915,502.9851566,129.5240151,89.0258885,116.2210309,265.2378883,269.1118701,426.4419487,449.2059273,176.8625091,156.6661204,131.279926,176.053385,208.7221487,169.8947823,104.1534278,45.22145026,22.95803842,12.46709374,0.992099797
82,215.2762673,40.92448582,3.005,14.38,544.6129117,198.8386419,96.0803773,62.7491381,235.9251073,356.3647497,498.8149581,685.3036444,466.7645085,440.6571321,453.6184128,302.4571906,284.8136808,125.7122701,54.19451735,32.10044185,18.16074783,35.06638039,2.790493888
83,271.6355751,22.44823111,5.795,11.04,795.2946993,255.4188529,65.1210921,36.24013968,297.3350655,571.1267513,617.7608583,580.930276,695.229,617.2838668,457.0509501,250.3935691,181.9494136,61.30786802,33.9289094,27.81715407,15.52263639,49.12188935,3.908995752
84,199.543949,18.6524982,7.15,14.815,797.7361321,191.8636665,66.03388485,41.24235457,226.552533,544.7458635,481.6570853,515.4748393,313.3278582,403.3954877,246.326362,175.7442862,152.1307703,83.22163355,46.14710485,37.97808597,29.6074708,32.10119294,2.554531768
85,113.7369383,12.83394477,4.66,11.115,266.1103524,94.11266388,41.16789197,14.41802503,115.7609034,117.1731826,252.9845282,254.1084889,285.0766451,294.4932386,284.4988609,168.4009539,104.2326656,52.54870161,11.67163163,6.085902059,2.622166801,23.43502731,1.864900219
86,125.5721919,16.00081854,3.245,9.99,339.229653,101.4415519,44.54689052,12.77354567,131.6260468,125.7757387,163.794794,315.9256388,306.3220757,465.7591896,471.8889303,219.6112302,102.7986136,46.43309324,8.818326987,5.859621455,2.121187221,37.06393866,2.949454524
87,138.3925235,16.05324366,5.37,15.015,492.7389972,111.0344096,44.99131682,46.12371259,274.3682854,572.162414,276.1997578,289.3123236,178.4460909,205.3926213,127.0315087,118.1470467,101.6061132,82.82141043,48.08019366,19.06290569,20.68893358,16.34462548,1.300663969
88,133.6477721,10.97193159,6.99,19.525,455.4157642,88.57517938,33.35469399,28.40705293,242.6065261,331.1880656,258.0222278,269.574589,162.9272055,146.6267302,126.0235224,76.20155001,68.71216139,62.56622596,28.77036437,15.98715191,8.397376536,11.66818445,0.928524616
89,169.7920439,50.67300541,5.3,12.79,686.6148931,176.7566206,107.2100201,142.1867761,215.2243273,408.4042175,349.4963133,478.1793687,384.7664801,577.5732272,292.1825486,173.3427877,195.5158136,217.6045837,139.6818626,95.02668563,49.28433358,45.96181706,3.657525189
90,227.1488842,46.3614089,4.245,12.04,716.4577647,190.4591004,149.7626619,92.68653567,250.3344065,274.1820532,555.9060372,568.2116707,425.4369289,321.4046936,290.3189086,262.7051984,299.5926083,262.1855283,77.88974912,38.27941588,28.58015557,25.57657286,2.035318999
91,359.7172383,36.00603429,4.495,9,1128.358648,402.4417806,138.7301392,95.70989236,360.860681,606.71499,1219.487554,1163.595081,726.8244807,523.4745934,420.8240582,343.5756258,243.476573,246.4958513,76.76238252,48.1619213,32.59979059,41.65678456,3.314941588
92,220.4184823,21.71102718,5.24,13.15,768.1202712,209.2002303,79.22388504,87.42473868,316.9865154,519.1452134,618.50483,523.8847252,441.104486,300.4565438,300.8203254,296.9578086,243.6414964,77.31635527,104.3471759,33.23549981,15.96206552,23.90957206,1.902663291
93,191.1592633,16.93242115,5.04,13.42,648.0053596,152.0422859,54.28251379,44.86003984,312.3202798,572.2788925,414.683644,360.5234361,297.1070001,295.7750707,202.1183457,137.2018638,154.0869744,107.5460816,44.35202307,22.23252971,11.69190001,23.53703227,1.873017516
94,41.41161969,8.624150025,18.645,33.54,440.2902894,46.56562124,35.06024812,37.54467001,43.19200425,56.43601256,110.7606524,140.645212,110.3867533,118.2785352,85.18802966,121.4526997,100.5115852,42.25696567,38.72751703,11.54423442,4.828486531,9.41230677,0.749007574
95,57.8878508,6.654160031,17.105,29.415,428.3788074,53.22380504,28.68730771,19.25075796,59.25846253,66.57063714,126.3540938,146.478233,138.4612799,181.8334872,102.602971,126.8228909,114.7093598,37.51103053,20.85122285,11.73260153,6.036100948,14.46984916,1.15147401
96,99.09315819,10.81240052,9.78,21.22,486.3062249,88.89537252,43.23035216,17.46391754,112.4123345,148.7154672,336.952336,174.2158335,191.2890484,225.0935143,199.4026695,135.5798753,131.0891533,43.10459855,19.67047767,3.697835684,1.639134476,17.91237273,1.425421331
97,78.28057354,4.891656126,8.62,18.5,388.5086191,84.26851147,25.21604742,10.43738572,90.41975289,136.7339454,161.4328417,155.0887335,213.3615198,172.7007414,129.7274225,98.57056966,70.0710679,28.12959982,6.121646317,2.275011391,0.909409881,13.74308833,1.093640221
98,557.3383975,51.54699439,3.9,9.08,1303.13065,511.1805849,183.5150559,61.19582705,610.0525833,802.7359108,1146.928935,1189.435606,1384.739701,954.3399621,837.0061211,1011.808667,520.8464152,227.5144359,51.83167564,15.85395014,9.018366956,75.94396118,6.04342841
99,504.2826558,52.17371535,6.72,8.54,1487.873756,413.0579732,229.0851296,71.03348667,542.8795825,593.6998552,991.1485344,1371.808606,904.4013131,1312.465947,1195.209018,917.5140633,939.5881244,276.6510206,53.12043224,24.16616083,12.08644409,104.4427215,8.311287702
100,84.82683603,9.227321112,7.52,13.92,360.0420701,94.85598492,39.72511136,10.98677778,93.18459567,108.1724411,216.4620089,230.5968288,278.5883213,225.618681,228.5499652,210.1669526,228.5307785,24.3612298,10.19067939,6.339160756,5.551046387,17.95416417,1.428746988
101,75.19286153,9.44669667,8.36,16.02,300.3823513,62.15901619,33.27734124,10.98547635,81.57819984,111.2777933,129.1211499,213.1443163,151.4986955,166.3472698,209.21528,194.4547909,164.220534,29.50728116,9.307470921,7.448714557,3.492714889,13.23749513,1.053406392
102,70.62561042,6.022293397,5.11,11.91,222.3978449,59.06551267,22.61953487,7.600325434,74.12996679,94.381766,216.5671774,151.0174586,135.5457305,128.3849559,147.2411992,162.677742,143.5307051,15.14705739,6.949563918,2.389129416,1.082291314,10.21655017,0.813007231
103,59.02525549,6.278117823,9.72,17.63,241.0904797,55.66152371,22.05895263,12.00208593,63.76704045,112.5457677,151.4592884,186.2307783,102.7262867,114.5820656,94.54686782,118.1591157,78.02767475,25.59213207,10.3634608,2.754096644,1.146583711,9.118151064,0.725599407
104,71.13090787,5.02349147,6.52,11.48,198.9694821,59.87883635,14.91041741,3.919052721,74.34990445,78.00000724,185.0855214,156.1175089,172.7246098,138.6498392,107.146033,106.5118036,60.28323392,8.198930147,2.547446012,1.115296575,0.521455865,11.03340364,0.878010364
105,52.73046492,3.464469741,8.14,14.52,212.8121167,50.92446221,13.76007886,6.023887905,60.16058117,87.45317655,184.4465643,163.0961712,95.95966579,53.26880686,64.16126876,57.32540412,54.11609161,9.644230301,5.610984632,1.727638511,0.801072877,4.238996962,0.33732866
106,113.9498407,7.192777481,5.36,11.84,410.5457618,120.6891833,26.93377233,5.794002183,131.7985684,230.6688842,497.7362766,285.1225932,245.6106138,250.5010156,129.7382128,91.98957593,116.1776017,21.37342206,4.659778809,1.456450315,0.743525493,19.93423744,1.586316213
107,146.7660297,7.212014683,5.74,12.4,492.8104305,129.6205525,23.88487333,2.541890419,177.1620424,297.5077087,401.9330798,266.6132445,170.3125436,201.7847999,169.1185703,139.1404306,78.13830749,15.93149427,1.915106355,0.813865651,0.448765053,16.05752417,1.277817173
108,55.37817216,5.014804645,7.26,11.74,231.0432562,55.40659181,18.69488827,5.010382655,57.00608195,65.99736098,99.04189294,144.4362011,190.764677,160.0463256,195.4646395,85.76437335,94.17306774,10.66483877,5.57085582,1.182787902,0.561084538,12.73608192,1.013505196
109,36.25344927,3.486953334,10,18.39,206.1094932,34.96964273,16.14301537,5.750256603,37.96148723,51.60799282,89.96366914,81.83214598,109.5876005,99.0041952,130.9047305,58.99806852,78.82764536,12.12371819,3.980079897,1.516797497,0.5615886,7.878503527,0.62695139
110,268.2941553,27.01212179,20.94,27.14,1526.419108,221.273571,126.9975796,44.16795055,275.8882446,288.205245,373.0440187,692.6040991,733.8423695,656.4722621,547.0122794,649.8219598,393.1732701,129.9026114,41.13609499,16.75110563,8.214052982,52.24040276,4.157159164
111,278.4596306,42.57786652,21.68,26.04,1737.78131,208.2484716,163.7860163,78.26701491,292.0964835,385.0703863,508.7381983,729.1645514,459.1356213,413.9281524,594.1132349,665.1638734,517.6288288,185.7213062,72.60993408,37.22570605,20.31791173,32.93935577,2.621230646
112,47.91471331,8.297032289,7.045,16.89,247.9863036,43.54583783,31.29285535,13.28161969,49.23619274,52.91966854,90.52013965,170.542993,143.8142889,89.32850124,125.3875847,163.05829,168.7207507,19.22535285,11.86169823,10.03630311,5.191878812,7.108536266,0.565679342
113,115.9245077,21.77311825,1.99,8.71,294.6245664,89.75906374,62.80998107,25.48226378,118.6323072,128.9486029,164.5707226,241.8117432,321.4058116,297.9695891,269.4474056,324.6335047,322.8177691,55.70252221,22.00218523,18.25869273,13.4910849,23.7116665,1.886914466
114,632.2606151,55.94930481,3.37,6.855,1250.464181,598.561447,156.5519942,47.4787366,714.6762126,863.3703444,1000.441863,2121.940349,1631.291948,1412.575364,1063.153691,597.0799643,387.9397679,168.5341057,36.38271563,14.72196657,7.363750722,112.4091759,8.945237993
115,473.4523134,47.55999984,4.645,7.885,1172.746323,341.5117138,165.7438473,53.37162919,523.5860686,595.5496365,1000.576371,968.7888507,787.3419269,1016.461621,1349.356443,1296.525894,537.4678749,120.1399737,49.51181256,24.00036666,14.48141141,80.88744574,6.436818412
116,157.3234768,13.41567571,4.675,13.385,511.452164,169.1986449,50.96897785,23.10268971,174.6749966,288.8817636,773.4782383,323.5955855,437.0501345,234.5635471,269.0747274,188.0406828,151.7406657,50.70343821,22.13937144,13.36629724,6.275781358,18.665974,1.485391015
117,175.9791575,22.70658008,4.86,11.375,561.308372,189.1382504,79.59434967,39.16117677,195.0372167,269.1000628,626.0455359,335.341428,570.6397011,478.2548927,309.6004163,280.9639538,165.5885322,108.4383141,30.74040954,28.77730257,15.021191,38.05831511,3.028584488
118,124.0771681,14.09364072,8.55,18.225,533.4036549,109.8314333,46.60497199,35.30862585,134.9945536,217.1958435,264.2698317,291.5896582,220.3563003,237.1922118,284.3555004,118.13303,125.9041421,51.90755656,43.42900744,21.1389127,14.91548708,18.87515649,1.502037228
119,103.8247687,9.645737138,7.21,16.77,498.4092176,117.703416,34.69292169,26.44439851,120.3597025,194.3290295,307.9318726,344.5284674,216.8779737,261.9373494,204.9061026,119.952195,89.73654614,40.37267769,17.49246876,13.49714933,7.269893237,20.84431197,1.658737643
120,351.6005683,31.07659786,1.575,5,588.9435265,356.5286172,91.33916268,34.67427497,653.6803882,834.9396657,812.7126993,896.0907882,1096.123647,646.8645694,323.8200127,237.7377548,238.1116637,102.7155229,29.52802124,15.18557791,10.61251343,51.47584686,4.096317739
121,320.2846987,23.51497347,1.34,4.83,514.3385008,309.1600272,57.23294081,29.20289704,469.3717133,729.5130131,1112.113394,582.4621178,631.6378104,571.2733078,496.1436266,195.4435376,111.6539401,59.92767519,26.06439876,14.16810659,5.577186993,45.4604854,3.617630483
122,123.273219,13.05022694,4.525,12.96,401.4467479,123.5010805,52.61388703,29.38631624,161.4498837,330.4966252,342.2257894,288.4678053,248.0246845,224.4580375,256.4370731,149.5923719,194.5256155,74.57672834,31.18618062,10.83009259,4.031479492,17.86180309,1.421397128
123,167.3282212,13.95110662,4.505,12.65,557.984525,183.4096066,58.72406707,23.08899198,193.9249161,313.9180577,480.5806211,445.0938253,370.5767057,266.890353,301.6900811,157.6847058,202.3671325,64.6309259,17.59306636,11.18552579,5.105522432,21.23845947,1.690102904
124,47.92718737,5.611447245,7.54,19.535,204.9682482,41.86664549,19.43336116,14.24067644,57.53190864,98.80867806,152.4869861,81.04464355,110.0797325,96.65968997,85.36196727,56.01060596,54.43151761,28.54213126,16.81382504,19.23418178,7.52872015,7.691933728,0.612104637
125,49.42258381,6.051318721,6.69,14.485,184.3523052,43.6540322,15.29971854,14.03965684,78.88181043,154.0863713,153.7807392,123.250695,70.96977186,51.88437168,62.23126022,59.00042505,53.60778941,18.81307148,13.07858778,13.55791722,7.670823412,4.128827111,0.328561622
126,504.5081106,41.56498078,3.74,9.37,915.3123196,296.675927,176.5545413,72.44326398,621.1777021,774.1314809,936.9307017,741.5136804,583.6458825,605.2572197,639.4484247,437.8262406,439.0524425,290.6888762,55.32322648,30.32681211,14.17453877,48.16483918,3.83283612
127,319.9199894,45.95717341,4.075,8.175,812.6584398,286.404862,111.4492082,126.6574413,367.161633,593.3934778,1116.756662,530.6627924,522.5812311,585.9236593,426.4062045,237.5506508,339.8754865,136.6347315,134.5855143,80.37258009,39.39547051,46.62632333,3.710404918
128,306.4697766,10.37112441,5.595,8.95,678.1890326,193.3236436,31.35590684,18.74579482,659.4776757,683.5993957,698.3319496,437.2742243,397.0996429,267.755123,162.5863166,108.5832427,97.5020253,29.3392903,21.32933332,6.424350144,2.344064917,21.30727568,1.695579124
129,398.2204017,13.18399418,5.385,8.59,928.5557244,283.3971192,54.16292553,12.77085155,622.4391325,919.9354664,1155.981396,488.7748156,446.2494459,252.0171041,174.6864615,162.5226322,241.0632173,37.89926992,11.553385,3.115399127,1.661858445,20.05488393,1.595916955
130,79.14935447,14.00465093,6.205,16.815,322.0184459,57.62354787,50.73086593,50.63848569,82.01075058,91.78141017,152.4516596,150.0820905,180.5755088,172.6597967,190.0386034,154.5348049,205.6636497,83.59646332,51.33470895,23.50525734,12.72700859,13.73983006,1.093380935
131,81.29562808,17.87214328,6.32,15.575,333.9369379,72.73995942,49.11866834,37.20372374,88.23085762,105.5848192,154.7280665,253.6981963,171.9427295,261.4698419,209.9994805,145.2026781,179.0700841,75.91491732,34.00313005,11.17464629,14.86487202,20.8071089,1.655777117
132,28.83238457,4.347833915,6.815,16.72,125.47557,27.80175806,12.73823166,10.92311287,35.32191167,48.24302034,59.26305106,92.82680985,63.89958615,67.41951744,63.17771668,58.56178831,42.83718396,15.17825136,11.73066668,5.868298379,3.597935341,5.36507473,0.426939082
133,66.91551937,13.90891686,2.735,9.045,162.7775676,53.41846041,36.85242081,26.89219066,72.24007725,97.50091421,96.84220349,146.6197537,140.8649614,146.2965775,206.3129519,85.17879964,71.47530761,61.80803266,26.02377864,12.12033882,9.659787571,11.64191173,0.9264339
134,66.97958621,4.175178558,7.095,13.435,278.6621459,73.46418893,14.69451238,2.428534629,70.70128834,87.29555818,181.8215878,237.1779834,155.1958388,190.9461294,136.5238634,102.6525465,59.03673908,8.519139825,1.678978895,0.67534672,0.318982866,15.19501018,1.20918049
135,67.27616873,4.399481925,6.715,12.165,271.1266889,71.68856646,13.32329188,1.484681946,71.12820614,82.19701122,150.998878,155.1318573,180.169082,162.3696416,235.2076332,90.44696537,29.58565885,6.035419386,1.102195871,0.453399675,0.265523875,12.92096553,1.028217767
136,60.42570395,2.702009495,5.475,11.46,176.6383587,61.20070015,8.901529353,2.579521838,71.08832838,173.8074581,163.301341,163.4044785,151.5754041,83.69926448,56.39388417,39.4736913,19.35195474,5.849961905,1.984960104,0.602470562,0.248600539,6.660575837,0.530031784
137,60.2898132,3.272711928,5.05,10.715,182.8701006,59.33986755,7.29857645,2.218536377,71.28209111,98.36341006,160.3146071,230.7108684,126.1523484,52.42811119,44.98231804,28.13471693,15.38306815,4.359862032,2.087830882,0.960468204,1.050567782,4.172096527,0.332004893
138,42.42634318,1.439619051,7.07,15.75,144.8497421,30.9284287,3.138767161,0.895206559,78.32429845,92.62237356,153.1140439,68.45224202,25.20265803,12.53249957,11.39924604,5.858309326,3.204402321,4.771795268,0.542953023,0.177668059,0.101260526,0.997304628,0.079362981
139,60.53029187,1.374606576,4.885,12.145,153.0157549,33.52772577,3.784319407,1.866198416,95.98147284,112.178491,212.2063426,63.92194727,29.47629607,13.25862218,10.70856466,9.761911082,8.029245682,5.083509445,1.635061774,0.487998517,0.239270492,1.055087629,0.083961206
140,55.7976222,3.939471596,6.81,14.845,216.6329882,58.0739633,15.23649937,4.302529274,58.73576907,114.5240024,172.374481,122.981881,149.9128876,133.6941889,75.35777996,59.32210769,30.48171305,16.55242781,2.866831931,1.317162543,0.5442475,10.63904551,0.846628342
141,51.78219129,3.442940745,5.785,13.515,223.8810866,60.51471888,14.84907058,3.73498719,64.66754197,122.9388348,166.222539,140.0736442,172.6523868,128.012973,115.4337496,66.87861694,39.18121679,15.63812539,3.028680883,0.943799841,0.540794579,10.18694871,0.810651621
142,59.77496408,4.307499675,10.125,22.805,222.9640968,40.24363215,13.68835675,6.395408658,64.90531303,156.0851872,149.0989062,85.09673466,83.28751364,132.3026978,90.50861389,65.22958069,36.65562489,13.98764756,4.290885978,2.617598863,0.919710786,10.52831417,0.837816621
143,54.21429933,6.581408717,8.79,22.625,251.095202,47.2153638,24.14896416,12.0229238,60.47857749,119.3341642,162.8343101,117.2427706,91.13208441,107.6673898,148.0177172,93.37182227,100.630382,29.06462565,9.776583792,5.436743017,2.200157231,8.567898649,0.681811711
144,249.1622637,9.26469746,1.61,7.88,484.7570547,192.655352,24.95764946,12.84482079,369.1636852,873.8328161,561.7591519,406.4313441,190.4180296,279.0072467,188.986951,106.9543326,58.71384434,14.28755257,13.62232141,6.953472848,4.690132352,22.20269124,1.76683403
145,222.7129442,17.05916917,1.92,11.17,437.1169904,166.2983381,48.81442287,9.158861309,269.3152276,446.6901724,658.4766305,366.7033291,277.1490297,343.2117324,431.7377015,395.8695585,235.6856378,23.25771788,8.465186579,2.694698746,1.549908671,27.31192187,2.173413685
146,135.6307748,4.929105555,3.235,11.435,282.6429398,92.68051903,16.92034426,3.185572659,211.624159,302.8004263,264.7519992,200.4141313,170.9427464,90.76773991,109.6198605,52.30907219,46.57894461,17.05687404,2.225868306,0.726817903,0.380658849,7.22306724,0.574793428
147,189.8566459,12.90375014,2.525,7.375,371.4477798,145.0796886,56.24424764,13.27019088,298.8296215,574.2655521,368.0254665,300.9757667,295.8683045,246.1171734,330.7589423,340.5985004,201.1341552,56.23451924,9.38365094,4.406233757,2.356270273,19.58538236,1.558555208
148,284.0867845,21.54122781,1.905,5.22,557.0039382,296.6186354,74.6233648,9.619142881,423.517183,662.5714355,865.9740698,696.3495009,539.5701137,460.2759072,368.4323248,404.7527721,333.9187096,46.80743073,6.923336032,3.493205222,1.869879066,36.62759291,2.914731232
149,380.011414,17.0555022,2.325,5.705,607.47941,270.7399474,58.56022899,10.64453842,518.9115033,760.5433111,566.2136413,631.4595088,643.9304952,282.0090672,259.1534337,316.0974758,204.6730819,45.86636792,8.170169204,2.817372092,1.308792567,22.44156852,1.78584328
150,366.874916,17.32581202,2.45,5.555,639.4307545,298.1951438,52.69049632,10.51418236,475.178979,865.1745836,1169.430183,459.6243896,642.9200298,490.6127446,260.7218671,319.9571271,149.7909095,49.88989912,6.975907522,2.431185234,1.196629988,39.04172173,3.1068415
151,467.0240543,20.79928349,1.89,3.225,599.8783321,367.9562611,67.76610295,16.98720114,590.375395,1284.271477,1473.89435,891.4948644,570.6403846,401.6657711,320.2757462,431.8455354,309.9381965,36.44057094,13.01695789,6.467947568,3.431798922,31.96354647,2.54357821
152,218.5798335,11.1945324,3.115,7.29,367.6742497,201.796056,40.43386299,10.55987943,370.6164747,569.0934248,819.1147658,474.8425188,166.4872842,190.8879544,242.0551785,273.1402742,114.928614,21.57591565,10.6914295,4.489185267,2.280657079,15.19038076,1.208812093
153,286.6080742,36.48038678,4.495,6.47,605.5022406,284.6076261,128.5676442,25.44203829,290.8813964,466.7483962,1081.439188,853.5161478,522.2604517,482.5514312,522.1218494,640.8445906,552.097402,100.4142993,21.67603959,6.997868534,4.44457972,38.40022279,3.055792636
154,113.0554742,3.635155789,5.05,8.575,170.7959056,49.43679353,10.61308854,5.154446499,176.4803489,256.7241166,180.0873642,91.02607845,60.22409688,55.40090496,35.81166656,35.32937159,30.49658974,13.72508922,5.617648251,1.352352726,0.673018622,4.408663938,0.350830329
155,93.21661144,2.49047593,4.69,8.165,164.2903728,56.45449248,9.19084057,2.320075168,116.8154683,223.4700185,224.5818484,112.6895341,92.12183037,58.04343821,36.98909022,22.15683218,16.0470166,11.18488542,1.579945459,0.57381455,0.308669212,4.618950053,0.367564366
156,110.4964289,18.26869772,7.065,18.635,448.5320805,101.3994887,52.829194,59.12204275,138.8451348,186.8608889,293.9149306,186.6357165,195.5846013,256.3092179,177.446706,127.2309426,107.8873353,90.21211179,62.88588647,25.44989054,18.12561452,20.39643949,1.623097083
157,201.5321492,17.71100637,6,16.88,435.8435225,125.3959911,46.84737832,47.26417363,217.7934068,292.0826934,476.1844892,232.7895801,306.9852112,331.6517259,141.2403982,86.05095897,134.2595207,74.89144531,46.24616771,25.90762181,13.22132847,26.39200578,2.100209089
158,102.1642087,4.95422955,6.79,13.74,318.8530722,80.09782466,16.08007634,8.604584299,161.1653663,265.4402064,242.2429994,130.7317196,181.383819,105.1422784,69.73745842,48.58070743,35.84231038,15.28268532,8.335645635,2.769355791,1.202892515,8.366956671,0.665821256
159,134.9648052,5.461473599,7.09,13.66,418.6774896,99.01946495,17.22215495,7.954893151,211.7237691,353.4010614,293.9209862,157.2147064,179.774329,131.2688465,74.35864904,52.74701953,45.13915775,17.44296185,6.968331884,1.963876787,1.059141736,10.44604289,0.831269681
160,314.2829308,17.05373945,3.6,15.47,760.4804096,270.1009592,52.98953557,9.522481315,380.9461868,494.7477157,666.7026525,751.4785469,508.1292318,615.430356,269.4234715,222.3251294,167.3201424,39.41656364,7.048786622,2.461762369,1.289959876,48.97439165,3.897258258
161,269.8349761,28.63666024,10.61,16.76,1023.585739,220.4475239,79.0741796,16.12485554,284.396707,517.0064674,654.3108244,429.4558265,631.6879077,537.4933408,509.9244862,433.048728,333.401197,67.22984408,11.90324901,4.144538398,2.318256756,42.77236104,3.403716343
162,374.7606394,16.36228936,2.82,10.72,697.5586445,274.3325274,37.80396912,7.48749845,418.0391981,555.2156824,1243.044001,619.378884,357.2944231,207.8870438,134.5287466,142.7183084,156.6615995,29.75135789,6.068374633,3.210958067,1.207796821,16.54312531,1.316460084
163,276.7142431,12.52602492,2.44,11.95,643.8272496,278.5524832,33.99903768,14.45551005,500.9034656,579.2096129,1048.984739,873.707594,342.081058,204.5894165,137.0203663,85.37064518,58.40096513,36.00225978,13.23083896,5.795499694,2.677604774,16.28070847,1.295577615
164,148.5037681,18.15221094,4.38,15.69,483.5326076,91.57587164,73.04910714,16.0930282,150.0353981,166.916284,225.7866768,242.4864466,221.9113231,333.8232997,266.6183587,328.9289704,373.2570201,71.57798716,12.84638592,6.203278833,2.734976618,26.56481414,2.113960741
165,111.7274576,14.77401274,8.03,18.43,478.1960342,86.41878576,49.17932555,13.22482729,114.9679092,172.940917,191.9830169,220.6454503,209.6560026,194.7167177,269.7652352,215.1124933,164.0896505,46.11749269,10.96623733,3.938623265,1.648204646,15.49506406,1.23305802
166,47.05193405,5.874853168,16.6,29.19,343.1073074,35.85989419,29.32737948,14.6186996,47.65892744,55.32721779,74.33737449,90.71413578,105.2343609,133.2916357,153.6977102,80.42964401,82.01430843,53.70601477,11.71066994,3.908219708,1.569879913,10.60701135,0.844079144
167,52.31232898,9.787094413,13.48,29.51,448.6635756,42.36630614,41.18648144,21.66643113,52.85942727,57.37657326,88.08300864,112.4250645,111.5550361,119.3052934,159.6137464,164.7893932,164.4183096,55.3519178,17.25543026,5.048214331,2.596132106,9.494013593,0.755509597
168,87.95560849,11.40838334,12.4,28.48,588.2582279,76.13712109,65.50154891,19.10136754,89.97052791,96.61113724,153.8191028,173.0855024,249.6836667,315.2390115,213.7153261,206.9709065,205.1770623,81.78948215,11.93272584,4.436623585,2.266792438,25.08592347,1.996274361
169,129.5485924,19.07067702,11.42,33.6,681.1,78.87526836,84.63012569,37.31332848,130.5634473,144.6120226,161.0433628,248.5783895,188.858734,269.2346513,227.151481,277.0055427,324.1876002,175.1722447,33.30046494,8.888456302,3.877813209,21.4250128,1.704948347
170,98.89241606,5.523975226,6.78,12.74,318.2364589,107.7988548,18.63848783,3.115028423,106.6815342,138.56038,191.3911542,403.428236,307.8169612,193.8614837,164.4873768,95.01835684,63.48413821,10.63252782,2.285305431,0.692316147,0.389525041,15.4270067,1.227642187
171,93.12869482,6.567210473,6.96,13.38,292.1174697,88.98762491,22.6105948,5.525450219,99.15029467,117.5019162,170.6386677,199.0724345,259.1631335,267.4259686,251.4540994,110.9460677,89.05798578,15.18991539,4.760128297,1.617917788,0.721187906,21.28108241,1.69349473
172,45.12859501,3.203299836,8.48,15.16,152.752381,47.70762919,11.80225863,7.799639858,53.933532,98.77447541,136.8551595,118.0666096,113.5280066,67.46365815,42.47426534,50.72075872,31.07225775,16.4065941,6.162025199,5.337283972,4.00600868,5.368587337,0.427218606
173,67.07515202,4.164742426,8.94,13.78,144.7673878,41.98328459,13.13147133,6.517600601,86.32239527,122.4186783,116.0130382,71.86441489,134.0557611,59.28740882,48.50487064,33.84935785,50.09582602,10.96605885,6.423851966,6.088804827,4.069164486,4.717942088,0.375441902
174,258.0581702,12.77884376,6.06,11.63,801.9969066,250.203109,45.75896183,23.60610555,333.795489,491.4292247,878.4439873,730.3508942,391.8973543,289.0210573,236.1273224,114.1636845,120.7869547,39.08546073,28.96807232,6.161657449,2.857861788,22.99956496,1.830247226
175,310.1966959,14.02286238,5.88,11.86,867.5331315,306.995968,59.93700009,17.26161349,484.2928932,629.8995513,831.9610144,718.8571229,893.9507065,530.2427314,335.4232184,188.2137918,163.9930275,43.18376372,16.99207071,4.647367512,1.712969724,42.19537587,3.357801323
176,229.3612645,7.257235171,5.92,8.82,424.2814436,148.6832905,19.68151338,3.808585373,283.4410823,474.7726915,765.6522639,298.3641411,161.02834,112.7538883,84.77684664,65.22220413,55.73154891,13.21421081,2.893871807,0.859257692,0.547765146,8.97266934,0.714022339
177,131.8491344,5.676102429,6.8,10.84,404.0542703,104.7878786,16.79663793,3.229368917,239.5463599,235.1113133,448.0302472,220.1951711,170.7499565,117.3633433,82.36041158,68.63258925,43.36366377,11.03244693,2.06328974,0.750615701,0.468500936,9.339478114,0.743212054
178,56.39153253,6.097680669,8.08,14.12,241.4329606,55.01136025,19.22974024,8.797295693,91.42647907,192.3623401,140.6689167,178.3582007,103.8365171,84.06857801,103.5940791,95.4639818,82.09025113,19.0529745,8.374878119,8.037019414,7.674340077,6.689964875,0.532370489
