GMID,story_1_sdrX,story_1_sdrZ,story_1_pfaX,story_1_pfaZ,story_2_sdrX,story_2_sdrZ,story_2_pfaX,story_2_pfaZ,SaT1,PGA,PGV,Sa_avg,CAV,SI,ASI,DSI,DS_5to75,DS_5to95
GM11_RSN65,0.0006154582311562663,0.0006011821438341298,0.2002964045560521,0.1684841126555039,0.0003302356077333272,0.00032649887757846914,0.2943771262942936,0.24924388826485613,214.23253212111848,72.46470685766465,5.193118458296466,107.3947517406358,99.43287447104731,29.057441102450383,72.86259843244747,11.784790944608435,3.2950000000000004,7.314999999999999
GM12_RSN68,0.0013263523852279973,0.0014029936446541724,0.3678983965621791,0.412888714839067,0.0006592762099461805,0.0005992568832187077,0.4896651660293365,0.5770123377948222,520.2556892010989,175.07747135057548,16.31981365274727,309.91205863289423,559.465447470546,68.64155166955128,185.5617361273036,71.19490306716379,5.06,13.48
GM13_RSN69,0.00036254782586025785,0.0003883914944691763,0.04919340424075106,0.047806789047126264,8.792426460431729e-05,8.656438229895721e-05,0.06558168526454021,0.062233345742647585,52.65140123240946,22.145537126068373,6.552675737444719,59.36753496332472,290.8093688855231,17.358489068447195,31.786560239729862,40.19038481427731,34.224999999999994,52.67
GM14_RSN74,0.0002188023402182895,0.00023003751835298523,0.01758812693651349,0.019338055531078764,5.466003948269701e-05,5.7354209584737484e-05,0.023249509088036927,0.02708111113089975,15.525675134814865,7.305703062159392,2.6673796809454045,18.334100515644693,55.76811795134165,5.982651792956855,8.73614550747624,5.362374718021209,16.285,27.975
GM15_RSN82,0.0003515858981017299,0.00031779749055019284,0.054939140676526006,0.04062088434228135,8.57888460512204e-05,7.300025791153062e-05,0.07317294244495419,0.05149915678763827,47.23384497956975,23.15442815396815,4.718098282124021,56.54471657698743,234.50012943240856,24.84102555564029,27.256428506963854,25.068553028626734,31.62,48.92
GM16_RSN92,0.00024439597256296994,0.0002562613125112722,0.05486386030305904,0.049089483604568926,0.00010004218077091267,7.798033939179796e-05,0.0905781969353786,0.0828066305857792,64.4193272255254,23.43508127324481,1.494676249696569,30.25659371189711,61.79452110710309,6.46025964282347,21.228051006838072,5.656714372879852,6.55,16.94
GM17_RSN93,0.0007718396143169897,0.0007754696495176323,0.2512128172488085,0.29985392409943573,0.0003851581985366533,0.0004011382516601976,0.3411221566239105,0.38316307799572313,326.1477733208945,86.33186468651479,8.052372913803215,138.64480771961942,336.6441768514948,27.310575623775936,95.14877896948862,33.01054377271303,6.845000000000001,20.930000000000003
GM18_RSN96,0.0012029466703474439,0.0015266309799031334,0.3407097019312496,0.37222970417295503,0.0005097782859881343,0.0005733916585458844,0.41879329236602114,0.4800065421861635,464.2564382306139,162.38148259489293,13.464034943532416,339.45437472120904,343.79239464202425,74.01511575593129,214.97408468939383,29.028681892518687,2.175,7.734999999999999
GM19_RSN122,0.0003945339695222707,0.00040217530427165735,0.13188745045010694,0.141810770548858,0.00018902252608088793,0.00019483484842296568,0.16592830659603858,0.20687562123007047,124.19695036310964,67.4380598195657,6.711719901693387,161.39266409087216,319.1072147288849,40.23961510038962,67.06397922221133,16.780607528451185,10.36,18.06
GM20_RSN138,0.000726828179231515,0.0006759394954860974,0.18330871823930084,0.16949919244696457,0.00028684452825180424,0.00026940218509878506,0.2562578349398762,0.25127177773304094,251.2721281624625,73.65846303203492,14.400095423977692,196.6559992376469,452.70649290412047,58.00456943126826,98.59337681510118,45.36149433057432,14.580000000000002,18.82
GM21_RSN140,0.0006344157235756377,0.0005589507535731568,0.18331818120938892,0.21280126910724467,0.00026272461310657586,0.000307870046742128,0.23088446770535354,0.2833994528301679,278.1346432329876,82.85513662753475,6.226915662262069,130.73685158065575,435.2516792508872,17.29048537696145,86.89105477942894,15.358994800713656,19.94,23.840000000000003
GM22_RSN141,0.0004323562819712464,0.00041982003904530334,0.06042099130601191,0.06759031480637268,0.00010291468119758236,0.00010080124909940365,0.08357967919659504,0.0873902327836993,66.40677673517212,26.15783492732925,7.702160079290984,81.89275791340137,245.76622678436385,33.486218001401646,31.77303235834387,26.989142501919236,15.64,26.16
GM23_RSN159,0.0008765250483682707,0.0011962351344781672,0.2601800551954471,0.3059893995162671,0.00038467463948901035,0.0003887476406102033,0.33134068684405016,0.361596624539048,357.68154801661683,185.88818198957395,38.09857916263805,416.4563131125336,630.4879207494847,135.32783627867897,163.34445106868438,61.02487091963759,6.68,12.21
GM24_RSN160,0.006992735443587152,0.00796746894904523,0.9310742566109349,1.1333860376832336,0.002142606022464232,0.0022087459770421766,0.9770324337483358,1.3313327313957375,1540.5343128868485,554.4992844055696,37.63529120782999,1164.6923029242153,1471.887603700219,181.24369453202763,653.9103486114018,62.22941438721003,4.69,9.875
GM25_RSN161,0.0008775094295789653,0.00110752631228337,0.29417942676056485,0.34189954262814465,0.0004490667584223973,0.0005161016328088876,0.38482118477503,0.4202555298728666,373.70864477818446,157.74920653883964,30.03983537631521,324.1003234307597,455.88905053119527,94.71763960580935,165.69948480791422,93.14873220225478,3.505,14.52
GM26_RSN162,0.0013198835145572499,0.0016107942986924185,0.3389678038352366,0.4836617576207451,0.00059215924643545,0.0006420021336677943,0.4716778020053282,0.5397485388483897,574.5779591347348,165.52219372833798,18.741780552783347,358.13768706936173,679.5589022754107,65.92389182268258,226.161461701643,40.33467557717864,7.095000000000001,14.505
GM27_RSN163,0.0006301864402048011,0.0005994432440256545,0.22175251475459606,0.22739669787565267,0.00034647775967585584,0.00032726942275134704,0.30460206847931404,0.302308367634413,218.9362193835165,60.51566116879427,11.224934758518074,142.06982790870245,296.86311269394514,36.22977557814837,87.97661729148591,42.12617884340703,12.105,24.47
GM28_RSN166,0.0004088473644968255,0.0005345268425981991,0.15615374547663002,0.16409293109299805,0.00020411542930410696,0.00022318627251692724,0.18269023071538354,0.18567410147542895,146.06767958782063,114.26988222497184,13.064344709091474,214.0985702709922,283.88161755309125,43.08139220893341,97.67958842469974,13.973373434791185,3.255000000000001,10.005
GM29_RSN167,0.000921609384068435,0.0008603493642701204,0.27985881143178487,0.2638627888356457,0.0004201517909458435,0.00041546175802473066,0.35404786203355676,0.34766107884567893,324.25592221089016,109.81701347135362,8.649570305183486,205.51444702582083,412.0450975756376,34.18325479605564,130.83532689844964,22.15270439841509,13.130000000000004,28.37
GM30_RSN169,0.001510176826467682,0.0014323199834534188,0.38255760723842036,0.4865776362761864,0.0007260706020966555,0.0007006061371441158,0.5293156201542378,0.6903287893370708,760.6413359270496,242.66711693557116,33.58488206084579,526.5990215802699,2401.305038986922,133.09616445475493,258.5914088098995,97.00973962170376,22.59,51.04
GM31_RSN170,0.0014660241821334318,0.0013566214071729812,0.377928217033911,0.3279484726140935,0.0005938435443347009,0.0005043886542022929,0.45751884044299196,0.3925352711031565,412.5279214315088,168.00458075368226,63.07571909645316,423.75193646328125,617.1744545099824,147.50960112963045,171.17411197406383,138.34094776332142,4.585,13.04
GM32_RSN171,0.0016436573151359737,0.0015560836364733107,0.4258953526883172,0.44516806949738236,0.0005368065330777932,0.0005384689706668342,0.4346600739520278,0.4421725482928948,401.9459738405149,262.4768055803835,76.09742299731168,530.0788620826962,642.3220569711821,217.67536730510105,212.6285358271184,199.82826894495187,2.295000000000001,6.82
GM33_RSN172,0.0005638520271534015,0.0007568937683981815,0.2009166854573427,0.26899241980653993,0.0003179433934397757,0.00038359422914715477,0.2727599511171974,0.3960176084706328,341.7906420645708,109.54052030743868,9.970425984031486,159.85459259531274,390.3600194810757,39.4520783167398,101.5108403844217,38.14975373818585,6.56,18.88
GM34_RSN173,0.0011759976010604788,0.001074579707406575,0.3323308852309816,0.3621679083458343,0.0005084047215899945,0.0005293634861822265,0.41371373494423924,0.45043363391528257,444.0087955281709,169.2982923040836,30.62186686219191,328.1651806645789,607.9734620699719,133.53145920104797,185.9487334976581,120.0467713820978,4.405,12.270000000000003
GM35_RSN174,0.003974663941643371,0.0038568257477749773,0.7207743893631826,0.7472416119897229,0.0011003033889705144,0.0010501086325709348,0.7115990097644458,0.9091651199605011,836.3704911665352,329.1585401195,32.91063229732841,539.6445162385211,855.4292956783432,126.82932904740936,390.0828718265261,84.81799361702518,4.470000000000001,8.415000000000001
GM36_RSN175,0.0007542739667269447,0.0007907417725446152,0.25214075862634283,0.2845276569874486,0.00039220167833399185,0.0004280006328792048,0.3485976955881555,0.39853082063578854,337.7413590524868,98.3457632704732,21.62880968297096,215.5767045474083,503.7742205272022,65.52445505573644,120.2865718684405,58.05070282204029,9.650000000000002,19.805
GM37_RSN176,0.0008227732832803942,0.0007432501167171113,0.2636354430381709,0.27404800700659104,0.0003924451054096608,0.00038833358035585857,0.3322446624188886,0.3768620382503604,275.3756512306264,96.779412305441,10.97304979873688,187.3042379283103,454.2513208945121,49.412214577475936,119.07824006675318,39.52214851190234,9.145,21.965
GM38_RSN179,0.0038775620344747544,0.003462976896659867,0.6591502241353647,0.6165469115030482,0.0009018589352498533,0.0009193382500744764,0.6429873545323738,0.7352148164809265,574.5083207568724,268.26705042867707,74.4978281316701,635.6010750458889,663.0301988596616,182.93632289527085,297.1450244316989,200.2298208699092,3.4000000000000004,10.115
GM39_RSN180,0.004253268871444644,0.003621056799499286,0.6479728177512248,0.8337725495313103,0.0012306942512257052,0.0010430123748067421,0.742736950369604,0.9761621807256005,1044.2492274273911,273.5859853877584,87.10722903466686,727.852493288726,851.7435456902213,193.826493292004,400.6373462214018,241.3205738460545,3.795,9.395
GM40_RSN181,0.0027589785758863733,0.0028459652588884487,0.5063966739458646,0.6628677054749418,0.0008927517443276152,0.0008301444531302971,0.6117745958232881,0.7884146405094116,596.5891820455691,314.487984733801,83.93615065988043,657.02423356997,877.9172458482979,208.31858925445707,285.7756363444937,290.4686477379015,4.93,9.475
GM41_RSN182,0.0024490100377499487,0.003041940913495855,0.4958706625503831,0.5148177411315452,0.0007294811815256102,0.0007786538141330844,0.533081953346126,0.5227368712815819,536.1420878793305,362.34112736916165,77.98764008774012,701.443888771048,663.0321019609389,220.21307791436828,259.5042084885204,223.11221157941785,1.4349999999999996,5.049999999999999
GM42_RSN183,0.003771068636819014,0.0037317964495132885,0.6018402698568854,0.7301813356361773,0.0010123774982683086,0.0010691064388076619,0.6929521006529242,0.871226929233321,1135.9227122805992,377.6817304580746,47.760855578399855,642.2456700534362,736.097928666243,159.18638723644042,346.6579351470997,140.8231152468891,2.9000000000000004,5.84
GM43_RSN184,0.003417262464971049,0.0035578968177281374,0.6128603258400092,0.772116914682783,0.0010292314942519003,0.0008850612245782778,0.6886177594608637,0.9810061838240454,1449.63596182961,342.7279776930682,33.82271192072892,721.7129752386572,850.9862458070979,177.73721973147246,397.62233567857766,132.06371690355195,3.06,6.7250000000000005
GM44_RSN185,0.0020104513403711105,0.0019493759207243745,0.43995638571179774,0.3854418158949268,0.0007023465694883122,0.0006949454189466972,0.5322241644303582,0.5055401655644427,531.4282953517379,173.1168403459526,44.03573159636649,410.8623808192641,667.2417206858493,109.06368330505724,238.7792765687966,144.13599984310997,4.750000000000001,12.485
GM45_RSN186,0.0006599601856377402,0.0005413638113745689,0.2259700109507594,0.196266418000131,0.00034029398804856937,0.0002911794080494018,0.30696381379834276,0.2823620929616857,166.43694819635132,59.99595535714812,9.800267103962932,142.91720022591545,318.6649726895033,31.337058005163374,92.11111649311984,33.103934855338935,11.43,26.245
GM46_RSN187,0.0007450011556420572,0.0008469580591410652,0.24409270941109576,0.2700555888062984,0.0003796299728683182,0.0003806851009088745,0.33212701714271836,0.34101240555925455,300.6198067174118,155.59048399046165,17.07775232851081,186.58886986630463,370.69700200576233,49.28979527428733,113.96769763603898,52.51460046182898,6.005000000000001,16.884999999999998
GM47_RSN188,0.000439486654718889,0.0005225250748643555,0.14312656509175942,0.14404359547427106,0.00024331092357516524,0.00019547307335794338,0.21335247386321526,0.2072277574628227,168.31113813082465,40.25677131822266,5.399653655386827,77.75336097946507,150.2409516563477,15.885429642007182,50.754700704156576,11.774827282524823,6.004999999999999,10.8
GM48_RSN191,0.0009538373260415001,0.0010543780099565806,0.2755181030514426,0.378324562946105,0.00046961874166178666,0.0005111636378401732,0.3839706038526905,0.482864381331499,412.8872094751245,120.13147478817208,7.148306935178939,152.2622433981867,514.4722770020703,24.167807589374394,114.38453405638931,17.690082249640092,8.305,30.42
GM49_RSN192,0.0005449020930185535,0.00039932090695078806,0.1292963492789066,0.1324011473145316,0.0001818527692392943,0.00018985677012685115,0.15636233093297167,0.17130819171425138,128.78328676681812,77.28988203159943,17.951445999412513,139.01043607201893,315.488323239013,47.602843783096674,63.20577343920648,73.63356843876669,12.745,25.225
GM50_RSN209,0.0006340077449653121,0.0006084524065726099,0.20500316760917225,0.2492492468281948,0.00031161294569224837,0.0003740897315257401,0.2853494832381768,0.38487348978842173,294.5221716065778,83.25290553938058,11.07182505405982,162.27195347797738,284.0562799814719,36.962863436394855,85.18265871107164,29.052095531214626,6.015000000000001,13.840000000000002
GM51_RSN266,0.0006320510911223867,0.0006387210848797774,0.20549917253467695,0.18036384733616836,0.00032299178355184224,0.00032134670698639523,0.2804825175832204,0.2320228713034702,248.9151822196762,71.99121890002684,15.048066785823718,239.30379202355283,425.16922097442114,83.67595980067468,105.47194085949631,77.36011946936918,10.510000000000002,18.91
GM52_RSN280,0.000592695360491374,0.0006539663081688535,0.1905522207617961,0.23339747685878556,0.0003360100023511207,0.00034172423384214336,0.2869430096464824,0.3178311086740358,299.71700402336324,102.32871253554038,7.721632387006537,153.60312269035308,268.4731724697343,27.751586629933257,82.912687373639,18.489626558096106,7.1850000000000005,11.32
GM53_RSN281,0.0006638822496504935,0.0007075450562798102,0.2553380698812592,0.24749391322755587,0.00035606637259926697,0.0003711476642362177,0.3205581836101121,0.30705923925764356,305.00163498824185,108.7998432585632,9.27711803711776,234.64920655538455,432.4980820339893,35.600442851021135,137.76945965198993,17.02999656540168,8.66,12.314999999999998
GM54_RSN282,0.000861065073209917,0.0008711640790006203,0.290836524929698,0.2710140001524791,0.00042655216638530854,0.000448715170733061,0.3613726841208358,0.38232331319915136,353.55029334909625,115.32473800130612,11.086366559094268,232.54629274129405,452.1194090596796,34.64097640530027,154.57601218636367,16.757606927433308,7.21,10.985
GM55_RSN308,0.0009271122917316976,0.0007881017836428234,0.27989864610765386,0.26164398988096366,0.0004682061770812087,0.0004323080926815968,0.3847557254364274,0.3939171916428719,404.50480502306544,86.5258244089425,10.60976344008724,177.48432732977503,253.9745742101793,28.08039137144636,122.43732390946325,9.160501919600014,3.1899999999999995,13.5
GM56_RSN310,0.0006482278204666934,0.0005180781170827429,0.21272016710052377,0.15312643609039533,0.0003363844570131027,0.00029605976078825693,0.29069418375687117,0.23580192270823597,226.74084484006167,75.24586609707971,7.657036332609812,171.92343110414674,229.55003240461943,31.820939746538823,101.9943961902454,8.796592221606502,4.279999999999999,14.92
GM57_RSN315,0.0008563683135543962,0.0009064752873079324,0.244857302576396,0.29387116843996486,0.0004675265269115752,0.0004382345590845159,0.38656319616990775,0.36921336220844253,304.4554256682439,122.2710467154648,6.351658782395999,131.40025205176588,287.605017820788,17.681824733450295,97.31084116720469,7.1000860849910215,4.65,11.745
GM58_RSN316,0.0012490890517493137,0.0013056436474589849,0.35114551459434024,0.3732246179770046,0.0005739720111643077,0.0005719697006870204,0.44041665063020274,0.4735451198302521,317.92904936674034,131.177513098587,28.49225192733282,394.1507794109878,588.3044032593214,113.60846783073958,179.85491231261614,104.59603719194013,6.109999999999999,17.64
GM59_RSN317,0.0012745071780496174,0.0014497914975954303,0.3514323189193981,0.46849200576044037,0.0005378609615839395,0.0006063936547614921,0.43001901323169345,0.578627556496371,550.0773550335205,160.66145816727672,9.351276180763689,313.2641780193088,453.35126463546624,59.1185057180543,168.48833594518513,21.947986228859627,5.120000000000001,9.05
GM60_RSN319,0.0033111576257405786,0.00316040557955779,0.5537507813717083,0.64941077252974,0.0009351757937521696,0.0009278798610811641,0.6532655285898707,0.8434596153670894,849.4268312000597,352.1130938067783,29.603942414334117,776.741618989836,846.9514129294944,168.754968559844,316.68865314585094,54.23018452959275,3.7,6.154999999999999
GM61_RSN322,0.002219124031571918,0.001964200454917981,0.47675930997048427,0.4934140792787286,0.0006502281384744893,0.0007063294046342682,0.5071764284756017,0.5702680813913269,390.0640679690191,200.5232903002726,26.49168397926945,544.8910982377022,787.1361476552754,97.01858756631226,274.8505715503712,50.95065408783548,3.4799999999999995,11.79
GM62_RSN324,0.00038971260811012997,0.0004904444229247595,0.11793190786857738,0.11394706317278185,0.00016087489620198668,0.00018410306081105752,0.14943303153484847,0.14889726498388067,123.84507707904618,69.88936951018943,12.609437146382604,183.97197240397105,456.7332898275798,55.05843608982233,86.01982542174241,14.911193772738493,10.14,21.48
GM63_RSN329,0.00038725351694723215,0.0005319658492854593,0.10730603493595035,0.09871383769580126,0.00016862195269892925,0.000176235569622026,0.14473205326506175,0.13104993416476526,125.04829726997468,51.51659086213986,6.179042511550104,129.32008463435193,272.5027667604472,24.53704740444616,65.36638097251242,9.437951270595317,7.76,21.36
GM64_RSN343,0.00045920081820049064,0.0004979643504770198,0.11125122496727309,0.10886987675264989,0.00014265752211152415,0.00014391922518204435,0.13136186900350622,0.12384957268837479,104.22415363926014,84.02940914415902,16.626706746098886,192.74665942625484,575.6067909895352,66.61867078828396,63.45739782339221,30.157033454877865,8.35,20.17
GM65_RSN344,0.0006989876975054708,0.00046590720937113604,0.12257543318079676,0.09332863360604247,0.00018456940410588093,0.00013952780548693526,0.15566927029159144,0.10909170870882892,88.11409857619518,41.047916015434325,11.192755573646698,105.91329871728249,303.4807015942605,47.02935704495916,46.26860124491122,34.049430884172565,9.21,25.12
GM66_RSN345,0.0004919112221692043,0.0004547537693081826,0.17379644507047068,0.12983118771315003,0.00024848726300557157,0.0002116070718974202,0.21577187027120773,0.14998123311521586,146.57746791702235,84.89391358138805,12.936754417164655,221.17983305651384,457.12817466360286,75.30694459914874,90.10531081570149,32.852999507030844,7.27,19.35
GM67_RSN348,0.0005597143110891485,0.0004681687074698608,0.10970680767879569,0.09968603699087941,0.00013658743691862728,0.00013325866467626038,0.11447159603580394,0.11478599764038426,101.0092057555298,53.59459314667071,9.57732131467493,171.58855517142223,408.7206908647531,68.43547615123458,62.87982471121694,29.661741961405397,10.920000000000002,22.28
GM68_RSN350,0.00039628642579452527,0.0005461878784118155,0.10302111592259582,0.13049240471983936,0.00016035762799443,0.00017159039128109693,0.14204903212432632,0.15818931933978964,114.3030376269706,62.496279324913885,10.870435345394874,147.81313473548795,344.84754553124475,52.16883420653299,70.62399469053669,19.62159168703336,8.06,22.12
GM69_RSN368,0.0068204499433395195,0.007289626003780988,0.9157439193681077,1.062679296911696,0.0018301517352121383,0.002106959770546177,0.9139283123523466,1.224372509898857,1153.1793420711465,364.6436498880017,34.68214198827198,997.5726665693422,1308.7340086526235,163.15729267285965,549.6536458808653,44.32545628987923,4.46,9.165
GM70_RSN385,0.0008449151224117128,0.0009328623009319222,0.2665013689053139,0.2589703153732089,0.00036525017309236175,0.0004425447648136852,0.3124406318317924,0.328663255607866,305.915552216654,155.30727036851945,10.574360993839282,167.72824144255227,108.55562243041145,19.99940281371152,117.8837917200092,4.286674874900431,0.5200000000000005,2.64
GM71_RSN391,0.0013296938542386367,0.0013602839321259364,0.3596645543423353,0.379623986955054,0.000564618513152022,0.0006227875749081705,0.4488838115360302,0.4609951595259281,348.5611468340132,159.31260468370976,8.187157519667343,191.79056099607573,229.1239262782811,34.25375096959181,146.4823726482129,15.218217150279669,3.5800000000000005,14.705
GM72_RSN392,0.00031040471346775674,0.00028711946101231124,0.10980689977997787,0.08392899038053106,0.00018797554427105664,0.00015506179036113308,0.16734836941877304,0.12273725571768955,89.74440146449649,40.76407674192869,4.642526182102672,89.6143114315964,149.83924248240135,25.52691825456611,43.02005707048776,15.595627742456724,8.080000000000002,16.064999999999998
GM73_RSN412,0.0024888485057954018,0.0026685411280885293,0.4699439083365447,0.926072632241303,0.0010040578060251317,0.0010073901204995014,0.6752655398687208,1.0483314994095843,910.0881538224884,271.27919974507125,9.27453112042932,445.7221119209135,307.01074127516006,65.87599489729394,312.7372277588193,33.7939197996592,3.29,6.815
GM74_RSN421,0.0008913737266853897,0.001024838401466299,0.28593188870242947,0.30788038780435,0.0004465492947749442,0.0005075547761079589,0.3754886935908589,0.4221553768566079,302.11011665819103,105.2894951090022,5.478780477280408,142.85862291142945,234.26728556102825,18.49383001273291,143.0868405694613,4.572479622040016,3.72,7.715000000000001
GM75_RSN425,0.0002905825762636156,0.00028213462155857476,0.04045002682271937,0.037242919631338876,6.780709962194222e-05,7.348683505839677e-05,0.05281800093271902,0.04485230164277735,33.659866669729546,19.785874538184032,3.273999372769557,64.82392043328379,108.00883726323067,18.31082026826022,27.362799466350843,6.765101774928682,8.620000000000001,14.66
GM76_RSN428,0.0003094310989541936,0.0003169056726977287,0.046450173954011874,0.038856252914537266,7.02447884157964e-05,7.578257933463338e-05,0.05678813300037256,0.050491430073523996,41.99398017002666,25.70640012563002,3.295353393878424,66.82107880466438,98.2265793844576,17.433869120196732,26.636343577793564,5.620002470602588,7.270000000000001,13.94
GM77_RSN429,0.00023867451006758105,0.0002578589698265314,0.03719116157226697,0.035534526085321275,4.9163889110199544e-05,4.643477897847689e-05,0.04145976792216966,0.03867062274265215,32.617762015449514,20.93208116305755,4.72211664141282,66.56795364712941,97.28054556077252,20.189160942601056,23.414729282155093,7.329981756844635,8.76,14.43
GM78_RSN431,0.0002641069045462463,0.0002575987447640227,0.034622998933116884,0.03152637852909821,5.37836899347749e-05,6.122487441179436e-05,0.04560108158985188,0.03964907011358152,33.354832049855226,21.606042877600988,3.2228949462561856,60.20053739840794,86.58046296522721,17.620129587756317,24.43686036224465,5.347116404048848,7.720000000000001,11.0
GM79_RSN457,0.0008619444169051737,0.0009465105338478802,0.2678462888462614,0.3394610015953302,0.00048377221486356573,0.00047541940542535695,0.3880763020109618,0.444357246895846,586.1221290687937,180.8257778130575,11.7612916417775,259.9820955856949,476.22646545762575,53.7152685213022,148.96747421310374,22.207350289956537,6.8100000000000005,20.485
GM80_RSN458,0.0027998957012003146,0.0026296911237633975,0.5446275864433686,0.5785748375366373,0.0009208859936713121,0.0009707444186602361,0.6382841503310687,0.748065573772045,607.247708490106,287.48658982662664,15.942239412839175,407.4443533397,651.1719871888522,67.87588519832505,245.480040582761,24.466485072128755,7.52,12.545000000000002
GM81_RSN462,0.0004456141137239706,0.00048373257318171163,0.1445110427792014,0.15104363563717618,0.00025759416004249785,0.0002539507132240428,0.22517845841058864,0.2342618461018801,185.12704446716987,50.85944721254352,8.811484292672795,158.19092033352703,321.24329876038314,42.766263398832606,64.91542600306082,12.128462120236266,11.29,20.84
GM82_RSN464,0.0006016674312009919,0.0006770515918938527,0.1979930409026312,0.19433784526831752,0.00031949647514800526,0.0003512939160959095,0.2806171857802498,0.2926895314853385,216.39104727831,56.20646411480711,5.196723813969534,150.093939574191,331.8905065559468,35.565399273675354,75.15880258859602,14.58682242183733,10.675,23.485
GM83_RSN470,0.0004359029610762009,0.0004683635777811933,0.0867551335468534,0.07793275654037728,0.00013541184385422136,0.00013600979119901638,0.11193972587032405,0.12008922850349492,75.29887405492185,24.825159036981063,4.233155762005951,72.97296719899633,203.24524223179404,18.725995119234764,32.86459399076946,10.847829478191793,14.84,34.75
GM84_RSN506,0.0004634308628047983,0.0004959260635387094,0.17909190990514623,0.1539687988708214,0.00023355977398516203,0.00022061076309192173,0.1996413287566659,0.15691160968117865,173.67293048496177,131.1791307680619,13.578769122410264,252.31382862121168,325.8908402889497,93.95544524219126,80.0246392596389,35.15463633286917,7.28,15.98
GM85_RSN507,0.0004922724356512359,0.0005778256927136418,0.1903056333293508,0.18015732026644724,0.00022712738246411405,0.00022583946631180273,0.21093903891594815,0.19807280017561063,177.6635289913212,121.8799520405997,19.286041354495644,281.315841515233,239.83812475800505,80.7335706655172,87.59638775025401,25.57387002460568,1.7399999999999998,9.32
GM86_RSN509,0.0005833370872377307,0.0006940051173384818,0.17210629632606833,0.15174370038936227,0.00022428589256348684,0.00020877606004999697,0.18464929278964157,0.1727941137327311,149.44876479474354,114.6810425688802,16.43259269683862,254.9159502225423,361.926338231934,69.99916563236306,80.99541909722666,24.351774681083416,3.049999999999999,18.06
