GMID,story_1_sdrX,story_1_sdrZ,story_1_pfaX,story_1_pfaZ,SaT1,PGA,PGV,Sa_avg,CAV,SI,ASI,DSI,DS_5to75,DS_5to95
GM11_RSN65,0.0003382116260568225,0.0003529387929924961,0.19208305013037735,0.1542159931240355,232.44944037521768,72.46470685766465,5.193118458296466,107.3947517406358,99.43287447104731,29.057441102450383,72.86259843244747,11.784790944608435,3.2950000000000004,7.314999999999999
GM12_RSN68,0.0009491493369854925,0.0010166428704810751,0.4615951255480176,0.5418620967506296,535.0930510971051,175.07747135057548,16.31981365274727,309.91205863289423,559.465447470546,68.64155166955128,185.5617361273036,71.19490306716379,5.06,13.48
GM13_RSN69,8.821655410057679e-05,8.911925341922468e-05,0.045860348721478164,0.05200206418150382,69.7477655210639,22.145537126068373,6.552675737444719,59.36753496332472,290.8093688855231,17.358489068447195,31.786560239729862,40.19038481427731,34.224999999999994,52.67
GM14_RSN74,3.806525413523467e-05,3.838204083995535e-05,0.014948721869626704,0.013054582872025988,23.14296081932131,7.305703062159392,2.6673796809454045,18.334100515644693,55.76811795134165,5.982651792956855,8.73614550747624,5.362374718021209,16.285,27.975
GM15_RSN82,7.681695447165296e-05,8.559690456669569e-05,0.0451295560108865,0.042768923815785016,58.27062312950793,23.15442815396815,4.718098282124021,56.54471657698743,234.50012943240856,24.84102555564029,27.256428506963854,25.068553028626734,31.62,48.92
GM16_RSN92,0.00010416711254133902,0.00012228439534135187,0.060007613205780824,0.08340770982285661,54.7593843585244,23.43508127324481,1.494676249696569,30.25659371189711,61.79452110710309,6.46025964282347,21.228051006838072,5.656714372879852,6.55,16.94
GM17_RSN93,0.00045938243881977006,0.0006129977465048305,0.252808317680892,0.2967085991038268,313.4910327857737,86.33186468651479,8.052372913803215,138.64480771961942,336.6441768514948,27.310575623775936,95.14877896948862,33.01054377271303,6.845000000000001,20.930000000000003
GM18_RSN96,0.0009335521530155666,0.0009257424216487008,0.4232858638635508,0.5296253142723575,515.6047075608113,162.38148259489293,13.464034943532416,339.45437472120904,343.79239464202425,74.01511575593129,214.97408468939383,29.028681892518687,2.175,7.734999999999999
GM19_RSN122,0.00022576066973678123,0.0002160785966378902,0.13793023182856587,0.1448413447331426,184.34307677317608,67.4380598195657,6.711719901693387,161.39266409087216,319.1072147288849,40.23961510038962,67.06397922221133,16.780607528451185,10.36,18.06
GM20_RSN138,0.0003890154335755844,0.0003985185305377904,0.21563387620739088,0.24706844327294195,225.60179054139303,73.65846303203492,14.400095423977692,196.6559992376469,452.70649290412047,58.00456943126826,98.59337681510118,45.36149433057432,14.580000000000002,18.82
GM21_RSN140,0.00040938838564864063,0.00041779138989213245,0.2305363661882824,0.24282801704735704,243.5000005317792,82.85513662753475,6.226915662262069,130.73685158065575,435.2516792508872,17.29048537696145,86.89105477942894,15.358994800713656,19.94,23.840000000000003
GM22_RSN141,0.00010931187417979802,9.578150611261026e-05,0.06177664795567184,0.05271390350105211,70.19739163088984,26.15783492732925,7.702160079290984,81.89275791340137,245.76622678436385,33.486218001401646,31.77303235834387,26.989142501919236,15.64,26.16
GM23_RSN159,0.0006957432417027127,0.0007180624047434879,0.33977746328556424,0.415336953373632,322.543455812935,185.88818198957395,38.09857916263805,416.4563131125336,630.4879207494847,135.32783627867897,163.34445106868438,61.02487091963759,6.68,12.21
GM24_RSN160,0.003169641414024622,0.003370203814652759,1.0208606771975086,1.2936640588063961,1554.661231383656,554.4992844055696,37.63529120782999,1164.6923029242153,1471.887603700219,181.24369453202763,653.9103486114018,62.22941438721003,4.69,9.875
GM25_RSN161,0.0009406482326566087,0.0006978392299054275,0.43979321433547114,0.3316021445050916,440.2528195059024,157.74920653883964,30.03983537631521,324.1003234307597,455.88905053119527,94.71763960580935,165.69948480791422,93.14873220225478,3.505,14.52
GM26_RSN162,0.001177055364041981,0.0012247810985641476,0.5180350426930953,0.6428111728024257,439.9447706333441,165.52219372833798,18.741780552783347,358.13768706936173,679.5589022754107,65.92389182268258,226.161461701643,40.33467557717864,7.095000000000001,14.505
GM27_RSN163,0.00029928894677886124,0.0003071736089607959,0.176011218424105,0.17998761638750624,279.41962090710985,60.51566116879427,11.224934758518074,142.06982790870245,296.86311269394514,36.22977557814837,87.97661729148591,42.12617884340703,12.105,24.47
GM28_RSN166,0.0002641015580794631,0.00023923229313786208,0.142492124854766,0.1450921594347618,200.29359090230307,114.26988222497184,13.064344709091474,214.0985702709922,283.88161755309125,43.08139220893341,97.67958842469974,13.973373434791185,3.255000000000001,10.005
GM29_RSN167,0.0005876820618752968,0.0005706465159711393,0.3052132363090815,0.3464378243517397,371.447788773606,109.81701347135362,8.649570305183486,205.51444702582083,412.0450975756376,34.18325479605564,130.83532689844964,22.15270439841509,13.130000000000004,28.37
GM30_RSN169,0.001602694661562207,0.0016109167746969435,0.6356120343393615,0.7235888576417374,517.9432993473163,242.66711693557116,33.58488206084579,526.5990215802699,2401.305038986922,133.09616445475493,258.5914088098995,97.00973962170376,22.59,51.04
GM31_RSN170,0.0007484606268335032,0.0008415474912089038,0.3816852044821896,0.4308394299808286,419.5702630465068,168.00458075368226,63.07571909645316,423.75193646328125,617.1744545099824,147.50960112963045,171.17411197406383,138.34094776332142,4.585,13.04
GM32_RSN171,0.0007886639013508855,0.0008868927426977846,0.393980572953147,0.4439240138291603,497.91159582969885,262.4768055803835,76.09742299731168,530.0788620826962,642.3220569711821,217.67536730510105,212.6285358271184,199.82826894495187,2.295000000000001,6.82
GM33_RSN172,0.0006549636591590403,0.000494253104139974,0.33420865326358384,0.36353658442089476,284.2448018403114,109.54052030743868,9.970425984031486,159.85459259531274,390.3600194810757,39.4520783167398,101.5108403844217,38.14975373818585,6.56,18.88
GM34_RSN173,0.0009348934659307445,0.0008442859754034767,0.43855548030019953,0.4524099517641566,475.8108444853058,169.2982923040836,30.62186686219191,328.1651806645789,607.9734620699719,133.53145920104797,185.9487334976581,120.0467713820978,4.405,12.270000000000003
GM35_RSN174,0.0020841747572360615,0.002102376392085869,0.7582283502659625,0.8171599756922305,1210.348007069511,329.1585401195,32.91063229732841,539.6445162385211,855.4292956783432,126.82932904740936,390.0828718265261,84.81799361702518,4.470000000000001,8.415000000000001
GM36_RSN175,0.0005789230387106734,0.000542098943883863,0.30339706737136235,0.2977646097564628,312.14082063480924,98.3457632704732,21.62880968297096,215.5767045474083,503.7742205272022,65.52445505573644,120.2865718684405,58.05070282204029,9.650000000000002,19.805
GM37_RSN176,0.0006148843752625369,0.0005868507421321031,0.3199371201154557,0.3446359179436832,477.9966413875443,96.779412305441,10.97304979873688,187.3042379283103,454.2513208945121,49.412214577475936,119.07824006675318,39.52214851190234,9.145,21.965
GM38_RSN179,0.0014015207615301313,0.001579927839538882,0.5834453694978704,0.6875145640333876,818.8078409096381,268.26705042867707,74.4978281316701,635.6010750458889,663.0301988596616,182.93632289527085,297.1450244316989,200.2298208699092,3.4000000000000004,10.115
GM39_RSN180,0.002317552347844597,0.0024924906370937493,0.813366893006933,1.029364174258006,871.2224095016315,273.5859853877584,87.10722903466686,727.852493288726,851.7435456902213,193.826493292004,400.6373462214018,241.3205738460545,3.795,9.395
GM40_RSN181,0.001102650854332413,0.0016088658450908822,0.499207714565252,0.8305230041716967,694.5224874420097,314.487984733801,83.93615065988043,657.02423356997,877.9172458482979,208.31858925445707,285.7756363444937,290.4686477379015,4.93,9.475
GM41_RSN182,0.0011969801464936664,0.0010379265817002667,0.5022285264620101,0.48489137719646835,649.4727588207791,362.34112736916165,77.98764008774012,701.443888771048,663.0321019609389,220.21307791436828,259.5042084885204,223.11221157941785,1.4349999999999996,5.049999999999999
GM42_RSN183,0.001982236017582166,0.0029734050436494514,0.7288336055921227,1.121750705404468,889.732604038024,377.6817304580746,47.760855578399855,642.2456700534362,736.097928666243,159.18638723644042,346.6579351470997,140.8231152468891,2.9000000000000004,5.84
GM43_RSN184,0.0020465789249379056,0.002070095223800105,0.7464124142021032,0.9894803429087105,951.4851619063764,342.7279776930682,33.82271192072892,721.7129752386572,850.9862458070979,177.73721973147246,397.62233567857766,132.06371690355195,3.06,6.7250000000000005
GM44_RSN185,0.001344310112347593,0.0010117281793050944,0.5718210622306273,0.5718441025440947,786.3232859320026,173.1168403459526,44.03573159636649,410.8623808192641,667.2417206858493,109.06368330505724,238.7792765687966,144.13599984310997,4.750000000000001,12.485
GM45_RSN186,0.0003053871137818358,0.00033017897410949704,0.1766083548633468,0.17915861245914738,262.88791702964863,59.99595535714812,9.800267103962932,142.91720022591545,318.6649726895033,31.337058005163374,92.11111649311984,33.103934855338935,11.43,26.245
GM46_RSN187,0.0006574821823540164,0.0006900301349100635,0.3442200581620668,0.3521655471011288,304.58027488560583,155.59048399046165,17.07775232851081,186.58886986630463,370.69700200576233,49.28979527428733,113.96769763603898,52.51460046182898,6.005000000000001,16.884999999999998
GM47_RSN188,0.00023515815107284706,0.00025127269283788036,0.13751940443266775,0.14522824254232572,175.3907990980979,40.25677131822266,5.399653655386827,77.75336097946507,150.2409516563477,15.885429642007182,50.754700704156576,11.774827282524823,6.004999999999999,10.8
GM48_RSN191,0.0007450029497928175,0.0006123626312921126,0.3498924449780778,0.2958568569733773,384.690797486915,120.13147478817208,7.148306935178939,152.2622433981867,514.4722770020703,24.167807589374394,114.38453405638931,17.690082249640092,8.305,30.42
GM49_RSN192,0.00027368299741123864,0.0002629017274648456,0.15866256427393846,0.14590046594446943,171.37225665761673,77.28988203159943,17.951445999412513,139.01043607201893,315.488323239013,47.602843783096674,63.20577343920648,73.63356843876669,12.745,25.225
GM50_RSN209,0.00054987803981974,0.0006991499772294927,0.29203117209060275,0.3806133000052879,216.10061703307045,83.25290553938058,11.07182505405982,162.27195347797738,284.0562799814719,36.962863436394855,85.18265871107164,29.052095531214626,6.015000000000001,13.840000000000002
GM51_RSN266,0.0004587096141634706,0.00042918762237511014,0.24559259117097829,0.2395533198797599,316.9361195320079,71.99121890002684,15.048066785823718,239.30379202355283,425.16922097442114,83.67595980067468,105.47194085949631,77.36011946936918,10.510000000000002,18.91
GM52_RSN280,0.00048759403015828613,0.00046162618253301,0.27356351771567644,0.24242018477652752,263.3993821492052,102.32871253554038,7.721632387006537,153.60312269035308,268.4731724697343,27.751586629933257,82.912687373639,18.489626558096106,7.1850000000000005,11.32
GM53_RSN281,0.0005227740175563433,0.0005001584575791956,0.27035890921406214,0.2798683639875358,303.8991404682176,108.7998432585632,9.27711803711776,234.64920655538455,432.4980820339893,35.600442851021135,137.76945965198993,17.02999656540168,8.66,12.314999999999998
GM54_RSN282,0.0006273817472839002,0.0006232813675861008,0.32647988726959193,0.30668508762349156,408.93277912434127,115.32473800130612,11.086366559094268,232.54629274129405,452.1194090596796,34.64097640530027,154.57601218636367,16.757606927433308,7.21,10.985
GM55_RSN308,0.0006043843082484852,0.0006964353028042161,0.31399262792915533,0.38506632393527684,347.511461430159,86.5258244089425,10.60976344008724,177.48432732977503,253.9745742101793,28.08039137144636,122.43732390946325,9.160501919600014,3.1899999999999995,13.5
GM56_RSN310,0.0003690038383106605,0.0003192242622969,0.20326634284737105,0.17377452699566528,278.75381094531,75.24586609707971,7.657036332609812,171.92343110414674,229.55003240461943,31.820939746538823,101.9943961902454,8.796592221606502,4.279999999999999,14.92
GM57_RSN315,0.0006746899583957068,0.0005361030854639808,0.34915402577538157,0.2800696608696205,359.85874040241606,122.2710467154648,6.351658782395999,131.40025205176588,287.605017820788,17.681824733450295,97.31084116720469,7.1000860849910215,4.65,11.745
GM58_RSN316,0.0006892568972632771,0.0005683507677130381,0.3557084935086355,0.2559064116839674,658.6430322037457,131.177513098587,28.49225192733282,394.1507794109878,588.3044032593214,113.60846783073958,179.85491231261614,104.59603719194013,6.109999999999999,17.64
GM59_RSN317,0.0012464565157276853,0.001207101199485776,0.5466463694681156,0.5001801555297023,518.6132827079364,160.66145816727672,9.351276180763689,313.2641780193088,453.35126463546624,59.1185057180543,168.48833594518513,21.947986228859627,5.120000000000001,9.05
GM60_RSN319,0.002084942096270301,0.0019450648820797715,0.7566759251491574,0.7332115823187703,894.6787599962202,352.1130938067783,29.603942414334117,776.741618989836,846.9514129294944,168.754968559844,316.68865314585094,54.23018452959275,3.7,6.154999999999999
GM61_RSN322,0.0008501036319178977,0.0008619773712575064,0.40670922637592255,0.3681321971291833,697.5501332402303,200.5232903002726,26.49168397926945,544.8910982377022,787.1361476552754,97.01858756631226,274.8505715503712,50.95065408783548,3.4799999999999995,11.79
GM62_RSN324,0.00021894629693602948,0.00020600992280470388,0.1232986936212916,0.10970739354685517,143.81220488123608,69.88936951018943,12.609437146382604,183.97197240397105,456.7332898275798,55.05843608982233,86.01982542174241,14.911193772738493,10.14,21.48
GM63_RSN329,0.00017952621956137754,0.00017819918675459752,0.10772059765040314,0.10349685717121328,143.50183146839868,51.51659086213986,6.179042511550104,129.32008463435193,272.5027667604472,24.53704740444616,65.36638097251242,9.437951270595317,7.76,21.36
GM64_RSN343,0.00017475355573778767,0.00017034182953696382,0.10629211207572388,0.10171331418848302,122.5276360385086,84.02940914415902,16.626706746098886,192.74665942625484,575.6067909895352,66.61867078828396,63.45739782339221,30.157033454877865,8.35,20.17
GM65_RSN344,0.0001419718438282746,0.00012719461845219718,0.08443583844204826,0.07490582115586612,138.45162560082613,41.047916015434325,11.192755573646698,105.91329871728249,303.4807015942605,47.02935704495916,46.26860124491122,34.049430884172565,9.21,25.12
GM66_RSN345,0.00024614942473221444,0.0002541371428815552,0.1385924244605095,0.13993256929320183,193.6555291890052,84.89391358138805,12.936754417164655,221.17983305651384,457.12817466360286,75.30694459914874,90.10531081570149,32.852999507030844,7.27,19.35
GM67_RSN348,0.00017614704476374285,0.0001619172302610192,0.10102226323339887,0.0926402013197354,126.0834919066808,53.59459314667071,9.57732131467493,171.58855517142223,408.7206908647531,68.43547615123458,62.87982471121694,29.661741961405397,10.920000000000002,22.28
GM68_RSN350,0.00023049398748557412,0.0001525817780175601,0.1288636712037005,0.10135796355811555,149.39402500952772,62.496279324913885,10.870435345394874,147.81313473548795,344.84754553124475,52.16883420653299,70.62399469053669,19.62159168703336,8.06,22.12
GM69_RSN368,0.0028360943459976775,0.0026208832486778193,0.9428116771567538,0.9088292959693809,1338.375943277529,364.6436498880017,34.68214198827198,997.5726665693422,1308.7340086526235,163.15729267285965,549.6536458808653,44.32545628987923,4.46,9.165
GM70_RSN385,0.0004689081456319565,0.00048567322288139384,0.2624834148964238,0.16074684334621137,434.81110157414514,155.30727036851945,10.574360993839282,167.72824144255227,108.55562243041145,19.99940281371152,117.8837917200092,4.286674874900431,0.5200000000000005,2.64
GM71_RSN391,0.0006084173255061039,0.0006617840381801302,0.3146366947169955,0.32077621302282616,543.0133377110757,159.31260468370976,8.187157519667343,191.79056099607573,229.1239262782811,34.25375096959181,146.4823726482129,15.218217150279669,3.5800000000000005,14.705
GM72_RSN392,0.0001463306092927929,0.0001756225663404334,0.08599504409729528,0.09587884478967765,111.90956318247638,40.76407674192869,4.642526182102672,89.6143114315964,149.83924248240135,25.52691825456611,43.02005707048776,15.595627742456724,8.080000000000002,16.064999999999998
GM73_RSN412,0.0015325930135884076,0.002068653998642595,0.627490556255726,1.0031672596084649,910.610359640326,271.27919974507125,9.27453112042932,445.7221119209135,307.01074127516006,65.87599489729394,312.7372277588193,33.7939197996592,3.29,6.815
GM74_RSN421,0.0005605811758059666,0.0006409667895398324,0.2968467725516586,0.35448395981957415,437.7053538278882,105.2894951090022,5.478780477280408,142.85862291142945,234.26728556102825,18.49383001273291,143.0868405694613,4.572479622040016,3.72,7.715000000000001
GM75_RSN425,6.278163584600197e-05,7.088586997632181e-05,0.03634835144835315,0.035201729789285485,43.12599929152481,19.785874538184032,3.273999372769557,64.82392043328379,108.00883726323067,18.31082026826022,27.362799466350843,6.765101774928682,8.620000000000001,14.66
GM76_RSN428,6.926975022461113e-05,7.180547467442862e-05,0.04308715162485828,0.03456080824646121,49.708606238603416,25.70640012563002,3.295353393878424,66.82107880466438,98.2265793844576,17.433869120196732,26.636343577793564,5.620002470602588,7.270000000000001,13.94
GM77_RSN429,5.965405997499246e-05,5.78695134937214e-05,0.03441786533904087,0.03196460759086098,36.63402883236552,20.93208116305755,4.72211664141282,66.56795364712941,97.28054556077252,20.189160942601056,23.414729282155093,7.329981756844635,8.76,14.43
GM78_RSN431,5.550107605569459e-05,5.8891495190731935e-05,0.030973476535804616,0.029994496898431814,44.25575058041771,21.606042877600988,3.2228949462561856,60.20053739840794,86.58046296522721,17.620129587756317,24.43686036224465,5.347116404048848,7.720000000000001,11.0
GM79_RSN457,0.0011918760483498269,0.0008957772575311345,0.534573954366716,0.4541701625582597,379.79608924818376,180.8257778130575,11.7612916417775,259.9820955856949,476.22646545762575,53.7152685213022,148.96747421310374,22.207350289956537,6.8100000000000005,20.485
GM80_RSN458,0.0009385387416883754,0.001202492301971201,0.43682386835365944,0.5071984280903789,913.647420314522,287.48658982662664,15.942239412839175,407.4443533397,651.1719871888522,67.87588519832505,245.480040582761,24.466485072128755,7.52,12.545000000000002
GM81_RSN462,0.00026776731861450135,0.00027090318599086265,0.1615177528935385,0.1292489574686879,180.37800977492856,50.85944721254352,8.811484292672795,158.19092033352703,321.24329876038314,42.766263398832606,64.91542600306082,12.128462120236266,11.29,20.84
GM82_RSN464,0.00046389073934817855,0.00036660355693855453,0.24407630838638777,0.19827726529582296,236.86416001654837,56.20646411480711,5.196723813969534,150.093939574191,331.8905065559468,35.565399273675354,75.15880258859602,14.58682242183733,10.675,23.485
GM83_RSN470,0.00011989742058526533,0.00010889239745363305,0.07152759712668641,0.061561463933344766,94.07486349227028,24.825159036981063,4.233155762005951,72.97296719899633,203.24524223179404,18.725995119234764,32.86459399076946,10.847829478191793,14.84,34.75
GM84_RSN506,0.00033013835890426346,0.00028971606721409164,0.18586793013454447,0.1539140510737158,170.86487674158502,131.1791307680619,13.578769122410264,252.31382862121168,325.8908402889497,93.95544524219126,80.0246392596389,35.15463633286917,7.28,15.98
GM85_RSN507,0.0003275772269786163,0.00034194643636832953,0.19282181956250427,0.17281103246398552,180.2812808090508,121.8799520405997,19.286041354495644,281.315841515233,239.83812475800505,80.7335706655172,87.59638775025401,25.57387002460568,1.7399999999999998,9.32
GM86_RSN509,0.00025602764480422844,0.00025604909865102046,0.14926177669025487,0.13380594098224194,158.0897430845434,114.6810425688802,16.43259269683862,254.9159502225423,361.926338231934,69.99916563236306,80.99541909722666,24.351774681083416,3.049999999999999,18.06
GM87_RSN522,0.00042481871763141516,0.0005276131282246493,0.23344639625455976,0.28363626540179643,185.8937822865836,86.49729495018063,10.485536569648705,140.8675462041942,314.8712055844952,42.45811876827408,75.92149803831781,17.056788192546186,7.455,13.625000000000002
GM88_RSN523,0.00017697908898511129,0.00016238677485866875,0.10683229351361995,0.11440320161483852,96.17648280433976,37.74797291850153,3.274423776781491,90.93903975760824,223.10610108794543,21.48002638026576,40.923805705730985,12.422489470464756,12.63,27.955
GM89_RSN544,0.000428577395652174,0.0004810311313563815,0.23098782111908195,0.21903006807617745,282.0174265083377,68.18649800836087,6.514434937751648,161.15854948304082,262.9051753003332,39.10473341959784,87.2413200327404,21.516235057308435,11.165,21.805
GM90_RSN547,0.0010018565993993357,0.0010196408406787164,0.4813856508591192,0.5059584961214324,443.6723472937873,170.42467405626752,16.309112924128698,362.0428961677113,491.5267630320026,54.19910491036472,240.66868206569447,24.02941382250488,3.05,10.34
GM91_RSN549,0.0007866638741673604,0.001081040858917923,0.401675035715554,0.4223107836689949,628.6247551298007,129.01247947185018,17.254430736528317,367.0647207625035,456.645779323548,69.96844219076343,212.26231294748555,45.93635279987836,3.1050000000000004,15.34
GM92_RSN558,0.001810242024923739,0.002272502380394794,0.6865751281737583,0.8301812234097142,1322.1103813678883,293.29556498538136,37.26625390623138,889.9668070931974,835.478069146376,153.6347181232411,409.1692550323376,42.24324873165773,2.495,8.06
GM93_RSN562,0.0005077283743774814,0.0004481443264005469,0.27501643135681036,0.23296625227971485,381.0493488152076,113.59467764436208,11.827789306791486,210.3241217319176,229.4990002408368,35.30206706672479,134.7382128438394,12.43574021558122,3.305,15.685
GM94_RSN563,0.0002574043388095857,0.00024210203285391878,0.15159124522783587,0.1633180677070184,111.37417075848448,51.30313571263439,4.007147832813136,100.48571178229938,214.59689155138503,15.422151702723534,54.87133795668327,5.920363390645803,6.984999999999999,15.98
GM95_RSN570,0.0004275041021089742,0.0004325456358004322,0.23230928481016289,0.18767071282874057,318.84378770152114,106.4739740511126,24.66228544041296,329.6207084520792,825.7066816442219,97.30296846266118,146.40276019295692,81.13613618443988,12.61,24.25
GM96_RSN571,0.0005072528229975657,0.0004414470187463045,0.26209566635229953,0.2832370783366028,290.28182019766905,132.63562973841408,26.56544225281309,358.2558887934587,766.6199046067813,120.12432871524064,139.41613727395278,49.09914010800178,8.5,18.09
GM97_RSN573,0.0005162356261301615,0.0005758044469644187,0.2743960596269239,0.3087419758979208,326.32329800171016,98.12215869341247,29.33566020539229,328.9261116195417,788.5949034452965,96.27363829926574,146.04674364212448,79.32650915511508,12.68,22.91
GM98_RSN574,0.00030628978386652053,0.00026941292674999837,0.17650194641559405,0.16287733531260537,212.83666909825595,88.4982735440912,24.8614448031266,290.98022232681336,769.4608221192539,95.31644446628816,107.68086736639064,82.15556678897325,11.26,22.880000000000003
GM99_RSN575,0.00028772688031360557,0.0003112254555655757,0.16484837323429977,0.19453290905193962,248.0075461975332,114.97621668193716,24.932932262619683,314.93452977356174,681.694553087629,90.61637925632904,134.1580463174534,77.12289695087159,10.410000000000002,18.46
GM100_RSN576,0.00042514822615647845,0.0003932755415125634,0.2253300189360951,0.23667674227388583,271.5888426588704,112.66194906264036,27.021606832833143,374.0290955099774,822.9391302531021,104.81959695303124,140.2836941907601,66.52545175308171,9.65,18.39
GM101_RSN577,0.0003205207568317534,0.00036173544183560447,0.1788121704583329,0.18961178985685237,313.6490382125541,137.22233106372067,24.14007865290625,348.4120548753587,828.5793052755395,89.66470441936005,145.93413477322716,72.05317841233159,10.249999999999998,22.17
GM102_RSN578,0.00046945069039676564,0.0005214501801553049,0.25908528594468105,0.29985103373638133,442.3643573765034,178.98065218206375,23.54560841286405,405.1268258173762,1015.054578406181,85.72122289721065,208.3754786141382,82.33556876564286,10.670000000000002,20.22
GM103_RSN579,0.0004097665935432025,0.00039826052911128414,0.22021830288248864,0.19248622147017244,265.1099141763865,124.34764946936652,24.98774682770099,332.4703372090104,736.6349455625835,109.7479949746632,140.8945836417963,78.0790605929511,9.47,19.02
GM104_RSN580,0.00041555452657503336,0.00046269615098463925,0.22740879877883768,0.2491757459873385,281.8451081419836,132.47171985397586,21.72507665670081,372.12800678295525,810.4107979013418,113.8263715466192,144.26376224964358,52.434551607968615,8.549999999999999,15.79
GM105_RSN581,0.000378562948923954,0.0003467798992386959,0.2036057119274477,0.2075335051826369,223.57119469349047,123.4627766790255,18.21317437133166,314.4783303161833,641.3657335146783,99.07380189443204,123.21131283126896,56.28584592704172,8.920000000000002,19.45
GM106_RSN582,0.00037050462768230036,0.0003877824803404609,0.20595599997821928,0.20630822880320587,292.85023737670355,118.49405430706372,25.59572480923301,324.7413441127838,895.270329591924,109.25722200766516,135.46879751486512,76.31481936360493,11.06,26.12
GM107_RSN583,0.00032322565086948175,0.00032670870153701125,0.17393378569508947,0.17072601883490507,184.1019056508617,82.58078185823726,28.62963982906276,265.5038260648744,752.6778711876335,99.33194593620472,95.4459994811691,73.83690807476376,11.24,24.18
GM108_RSN584,0.00033744389217764783,0.0003551265637769159,0.1944172307618553,0.18554725826810653,230.50696050036944,127.5799483208972,21.71471963025277,334.95587032974225,705.1974793646266,91.9091275801918,144.92821009788554,72.60962811223109,9.150000000000002,19.73
GM109_RSN612,0.00025127879757353165,0.00025624671923753494,0.1443606252836171,0.1562793162922512,124.91259167713206,49.53636056495,4.663056657390453,118.58802551494024,244.84001956784036,18.987628319174576,71.17152374123435,7.813876013456244,7.455,18.525
GM110_RSN625,0.0017299468741264856,0.001054401446447225,0.6683881709852613,0.6281259072279549,432.3402700066588,171.6477658738591,17.55902516554528,344.4042909371737,375.3759273897825,40.566639989484194,190.34253837005724,11.236145456693276,1.79,10.215
GM111_RSN633,0.0005003875694858935,0.0006632678168733951,0.27144746566443806,0.3865490688622502,479.646678679928,130.24994794965167,6.672174422239557,218.8454434392432,317.3899035487494,32.311467550493674,130.78625093644945,8.322294226725626,5.585000000000001,11.25
GM112_RSN647,0.00022575514203446214,0.00020349158848463478,0.1343120434469511,0.14769687097051837,129.62240139482287,41.07935479117109,6.063818657326178,94.267346199852,210.1520001327644,19.15899982303421,43.72306373193713,9.58873181241304,8.79,22.565
GM113_RSN701,0.0001275391834378752,0.00017599146120195699,0.08342657020269079,0.10412652133833093,112.90148854218016,30.801748434073,2.867683266740056,93.38826834758288,156.15028287710743,14.984100243277211,44.99809341972218,5.346738858631901,11.8,16.69
GM114_RSN721,0.001281965971389257,0.0012349916862918551,0.5587387609646577,0.6708797609281619,718.5184291989107,181.12473094983983,37.26279479381156,483.90961998399456,888.8204856348212,148.72973268945728,238.29730192183425,96.45180149230958,10.0,37.045
