GMID,story_1_sdrX,story_1_sdrZ,story_1_pfaX,story_1_pfaZ,SaT1,PGA,PGV,Sa_avg,CAV,SI,ASI,DSI,DS_5to75,DS_5to95
GM443_RSN2060,1.6356668514706768e-05,1.6128943019305397e-05,0.014183872169768522,0.011307609703895952,12.75862474252452,7.253514038947703,3.6584622933107536,19.148237411287447,132.2190690180211,11.03569014449997,7.651185039832725,9.408048862861298,30.325,57.855
GM444_RSN2064,1.533817806716301e-05,1.3954592153517068e-05,0.010712418917870215,0.010197237776129667,10.65852593704691,6.908763339116673,2.041025800470748,17.289645833978454,143.33478060146402,9.368838812229676,6.98706244843998,10.659550462395645,50.18000000000001,90.08
GM445_RSN2065,1.6714578350350324e-05,1.465698216448392e-05,0.011630001352433335,0.009896615622579494,12.37174248863587,7.910724929915076,2.3872468448332835,17.413822662071993,124.31393120417071,7.213315316472592,7.36076967388201,8.262444690654462,32.620000000000005,83.825
GM446_RSN2067,1.5458273575014774e-05,1.5429463044772495e-05,0.010700362712301497,0.010686629481956315,10.544512034784267,5.910999556122366,3.0015794839142456,17.144621500671565,165.43247951125073,10.122189904869328,7.303191728043559,9.641792467958275,48.52,100.09
GM447_RSN2068,1.3667069770803116e-05,1.4288739350271593e-05,0.008862395939105296,0.008564406550117159,9.04214714743932,6.04401737259002,2.919949574223168,15.571884446681729,123.78080406023705,6.92334897129979,7.668103918692731,9.392010180483677,36.285,82.86500000000001
GM448_RSN2070,1.7038391999246873e-05,1.1477338491131116e-05,0.010119812664417705,0.008207169413834554,10.038546071810735,5.401213781088416,2.612307666941493,14.892559882253826,126.80955757891628,7.040387390426123,6.289150465511872,8.5334296451768,41.765,102.28000000000002
GM449_RSN2073,1.6873946502226438e-05,1.6744170628311204e-05,0.009638097235571843,0.009349952000783646,9.5741392614655,6.839423450395064,1.5099839344157118,15.474942676333596,100.67958878501857,6.747110593510003,6.195158936846704,4.636789724623784,34.485,78.995
GM450_RSN2077,1.8578901763559658e-05,1.7061233402658794e-05,0.012823911556018508,0.011746324467366452,14.304107927348818,7.19814974655,1.1508348860626276,15.358397822380196,54.66477963555434,3.8504895082912727,8.368565492396538,3.5018677243937333,20.010000000000005,46.33500000000001
GM451_RSN2079,1.7971273648798508e-05,1.835196150170329e-05,0.012028851311332002,0.012527640954692847,12.23439100426202,8.283535886083087,2.8539251998263517,18.920265988548824,186.9196084697935,13.134495645955225,6.536196167707742,11.455471921527892,35.89,78.605
GM452_RSN2080,1.5884528940135438e-05,1.5061694107503308e-05,0.010986501717050744,0.010678904223239728,11.42024212722002,7.121315605098157,2.625997457379393,18.75466616756033,212.5258909933967,9.993860014249217,8.258166355446264,12.449532904301137,53.815,117.37
GM453_RSN2081,1.7778240767860017e-05,1.6139076734125777e-05,0.012429182140919722,0.011809017799966487,12.769148021435097,7.316966157327526,2.162760242415078,21.94916317706543,148.3363443433636,9.803114977835357,7.465772758849813,8.677655304467493,33.724999999999994,73.42
GM454_RSN2084,1.544013972929003e-05,1.2956778455696481e-05,0.009582611049553474,0.010617692285267159,9.604309593111356,7.314860259420204,2.011175243905184,18.390692103974672,93.00959079849426,8.114030922243385,5.610477569518324,7.486244173134649,24.955,46.895
GM455_RSN2088,1.7061859633111508e-05,1.7389350233979407e-05,0.011896282755472635,0.010327799434841934,12.31039041423372,8.415917481225826,2.999467620937718,17.786937699298594,189.47558540108813,11.837249282055458,6.572404439315664,11.95303682683702,41.84,91.22
GM456_RSN2089,4.717831498230942e-05,4.742868511396875e-05,0.03541073984559167,0.034967736732132625,40.06058897122763,11.81056102627168,1.038436450301739,25.36453239361504,116.4977751808646,6.367645036787088,22.170425905622476,5.09600995306775,23.72000000000001,51.65
GM457_RSN2090,6.259534800382542e-05,6.564062958625539e-05,0.04755780039860326,0.04261492216010785,52.18013972461052,21.107616126791022,1.6808618362817334,50.60141524527069,175.64037333278932,9.376659758322475,30.05517347510357,5.648233426289592,11.079999999999998,36.49
GM458_RSN2095,2.610324242790538e-05,2.720204182299557e-05,0.022135410946778674,0.019113763815540502,19.382859086920504,15.95907939175008,3.6836707316754658,30.508745675570943,351.57112325110063,14.042845202988056,12.012662534145404,14.940437823393731,71.95,116.755
GM459_RSN2099,2.554041548311223e-05,2.288385282595569e-05,0.01666697054843571,0.015158669894403218,15.198673327860446,9.067735876922145,2.7933304119452997,27.487572742203763,360.3154530806535,13.788186499457051,11.272413900944947,14.922230941871556,80.65499999999999,144.195
