GMID,story_1_sdrX,story_1_sdrZ,story_1_pfaX,story_1_pfaZ,story_2_sdrX,story_2_sdrZ,story_2_pfaX,story_2_pfaZ,SaT1,PGA,PGV,Sa_avg,CAV,SI,ASI,DSI,DS_5to75,DS_5to95
GM1_RSN9,0.0006972990311380044,0.0008371516954471276,0.12017454162433289,0.1301108804197443,0.0003452705562540775,0.00032146150414007614,0.1911023117919901,0.1888905145561863,163.32268244333818,36.502123620462285,5.937848771011892,88.18461758457657,283.7195396136379,23.86233804456801,52.23922607806325,15.52231812977153,19.685,34.455
GM2_RSN12,0.0007656449929307968,0.0007983202021557519,0.09888622787505089,0.10048296923898785,0.00025057690749149256,0.00025275721777231184,0.13972552637605987,0.1326460758757099,123.03629670198882,41.26856370900376,7.2956143669629405,108.3065174713573,366.5174567102598,31.55005091405642,48.97959009634932,29.36210524311518,17.045,29.345
GM3_RSN30,0.006027755581383505,0.005487118131496711,0.6481504483555967,0.7743586039783759,0.001724582468425329,0.0016344354848693164,0.6175961490180081,0.7735622735446038,784.2546152603003,267.6801063611396,15.747787088997155,432.39558738625806,488.0622854723702,72.35052555369525,332.89228677386063,29.018868049151063,2.17,7.52
GM4_RSN31,0.0013284398208876457,0.0015244839260221802,0.2539283317442052,0.4930085838305545,0.0007952815292102541,0.0008893728579133725,0.3751638189037841,0.7164810438465042,405.9784669620355,213.75706713338883,9.27682929667528,263.70126567544537,376.0267329058338,41.96604029519048,182.46646150386636,22.81414051102072,3.84,10.84
GM5_RSN36,0.0009964240692596704,0.001202062676818476,0.18775407214492984,0.15020688430313486,0.00040902590197321235,0.000406741295911787,0.22865629520420575,0.21921089120920034,211.9522373216378,44.92460437025052,12.420486352763987,140.32073004340882,511.5687417705348,67.15597517937256,64.88671574634039,49.46210876905167,24.58,48.15
GM6_RSN53,0.00011414535636284116,0.0001450334134191154,0.013708303209304296,0.013525473859352974,5.1330112000657045e-05,6.669483101860295e-05,0.019169791548563526,0.018069114795994882,13.309412645366423,5.708154485737863,1.0020737754581404,13.798335001212187,40.52566961180984,5.1506621139106885,6.043732825991716,4.788176617094392,21.405,32.21
GM7_RSN54,0.00016233858421767743,0.0001559600203077701,0.01658720443923258,0.016016200910372074,7.249034860993567e-05,6.317849336902547e-05,0.024369173065770418,0.022540945199652607,21.155352929032457,6.831759762127036,1.1917890387703338,17.08989785753887,34.87251635786458,4.086807169583233,7.451272909424064,4.364973035165317,11.87,20.625
GM8_RSN60,8.831804834800192e-05,8.632287375545383e-05,0.006430943149068535,0.005992108040391014,3.962405392889528e-05,3.519762447325106e-05,0.007875461659900121,0.007411408590625936,6.8107084925781445,3.881085995661577,1.1190874071055883,8.00532567002826,23.92671700691901,4.023523133868527,2.820598906691958,3.765412964869427,16.765,23.91
GM9_RSN61,0.00010089469156898182,0.00011036576341420378,0.007912131005538904,0.007317956265246818,4.3914493372120265e-05,4.8659526947454004e-05,0.010507827475383199,0.009235641811538027,10.241427127297667,4.266593112974563,1.4863054523335908,11.82796255197602,34.350701877414075,4.522242986436838,4.581052603466474,3.480099974901909,16.490000000000002,23.15
GM10_RSN62,0.0006006514420452179,0.000522262007756643,0.08410237714668115,0.07134121897390662,0.0002143081632999543,0.0001933470535358631,0.1192684228844871,0.11306576997989064,102.8969161133947,29.024204307174763,1.9738623342514043,46.87922213973119,72.96077260420608,6.905155027820865,37.71659830436075,2.398445944948216,4.745,7.115
GM11_RSN65,0.0008899577633741952,0.0008613426434462656,0.18774640325045286,0.19029197116541616,0.0004837334163565715,0.0004424394856045289,0.2530978004841045,0.2702228086388363,229.14353359539865,72.46470685766465,5.193118458296466,107.3947517406358,99.43287447104731,29.057441102450383,72.86259843244747,11.784790944608435,3.2950000000000004,7.314999999999999
GM12_RSN68,0.0020003583879895123,0.0019043461901660642,0.3038953028372254,0.374521173166517,0.0008967043157897705,0.0009730347050336901,0.427673995542507,0.5188999266740326,605.4276630533021,175.07747135057548,16.31981365274727,309.91205863289423,559.465447470546,68.64155166955128,185.5617361273036,71.19490306716379,5.06,13.48
GM13_RSN69,0.000460869761125635,0.0005553537380300954,0.06099655633191212,0.05957060614611491,0.00016930220625851266,0.00016942954089532342,0.08837433713427459,0.081449040862236,81.25046326935399,22.145537126068373,6.552675737444719,59.36753496332472,290.8093688855231,17.358489068447195,31.786560239729862,40.19038481427731,34.224999999999994,52.67
GM14_RSN74,0.00017022602882050668,0.00015007785320192974,0.016833042717545866,0.016438106672685224,7.795747145591626e-05,6.70170941924521e-05,0.023305158118276985,0.02190058101043455,22.601413730589915,7.305703062159392,2.6673796809454045,18.334100515644693,55.76811795134165,5.982651792956855,8.73614550747624,5.362374718021209,16.285,27.975
GM15_RSN82,0.00045689144621561883,0.0004593940572384453,0.05728098407232945,0.05218382547602126,0.00016283177920786848,0.00015903547804185092,0.08988085337028115,0.08012840838364335,77.07303126467838,23.15442815396815,4.718098282124021,56.54471657698743,234.50012943240856,24.84102555564029,27.256428506963854,25.068553028626734,31.62,48.92
GM16_RSN92,0.00020055833528676869,0.0003402475985749203,0.04398413603706854,0.05598345052513853,0.00011387428110157277,0.0001656997327215707,0.059594260030638814,0.09074065527298564,64.92992213791447,23.43508127324481,1.494676249696569,30.25659371189711,61.79452110710309,6.46025964282347,21.228051006838072,5.656714372879852,6.55,16.94
GM17_RSN93,0.0009895016405645825,0.0010648669595306253,0.19730018556818554,0.2689082455735825,0.0005485486028712499,0.0005394708794198256,0.28359066174127573,0.3524493921379898,274.1128865268989,86.33186468651479,8.052372913803215,138.64480771961942,336.6441768514948,27.310575623775936,95.14877896948862,33.01054377271303,6.845000000000001,20.930000000000003
GM18_RSN96,0.002333313012221034,0.0020993970674457944,0.3453849868391271,0.38258836964429926,0.001007627253005793,0.0008042605460819277,0.4484899265431722,0.4840505491746081,435.24888383013166,162.38148259489293,13.464034943532416,339.45437472120904,343.79239464202425,74.01511575593129,214.97408468939383,29.028681892518687,2.175,7.734999999999999
GM19_RSN122,0.0008182242196195372,0.0008520445586775373,0.16588764819874902,0.1397479173480924,0.00036862715206289397,0.0003512175439965947,0.215562611345126,0.17603684806850348,193.0973602820219,67.4380598195657,6.711719901693387,161.39266409087216,319.1072147288849,40.23961510038962,67.06397922221133,16.780607528451185,10.36,18.06
GM20_RSN138,0.0011016737522742386,0.001372957472830095,0.18611003418714897,0.17747815799100003,0.00037656950719887024,0.0003993681516595931,0.2141437523202429,0.23763898299348926,232.9525970802208,73.65846303203492,14.400095423977692,196.6559992376469,452.70649290412047,58.00456943126826,98.59337681510118,45.36149433057432,14.580000000000002,18.82
GM21_RSN140,0.0011173138236860755,0.001292070929670658,0.18167963144234325,0.2195580956085295,0.0004430711734495938,0.0004408100553594485,0.23936911872318076,0.2545682409066772,254.56222573470825,82.85513662753475,6.226915662262069,130.73685158065575,435.2516792508872,17.29048537696145,86.89105477942894,15.358994800713656,19.94,23.840000000000003
GM22_RSN141,0.0005508919591535167,0.0005335420086178784,0.06810990063668353,0.06755113524324752,0.00017027828747377064,0.00016115657693684102,0.088552518858823,0.09147321946779312,73.18020092790367,26.15783492732925,7.702160079290984,81.89275791340137,245.76622678436385,33.486218001401646,31.77303235834387,26.989142501919236,15.64,26.16
GM23_RSN159,0.0017997105503107997,0.0014163965652316446,0.2879502343269349,0.3462189848115104,0.0007532429357119782,0.000750638486438712,0.3321394002987164,0.4306384804999565,376.3548524837788,185.88818198957395,38.09857916263805,416.4563131125336,630.4879207494847,135.32783627867897,163.34445106868438,61.02487091963759,6.68,12.21
