GMID,story_1_sdrX,story_1_sdrZ,story_1_pfaX,story_1_pfaZ,story_2_sdrX,story_2_sdrZ,story_2_pfaX,story_2_pfaZ,SaT1,PGA,PGV,Sa_avg,CAV,SI,ASI,DSI,DS_5to75,DS_5to95
GM1_RSN9,0.0006389852033427693,0.0005377657259253327,0.12446000651886764,0.11958384404768335,0.00034775735585606236,0.00029504961943544356,0.18253486472200742,0.15744404393922673,144.9370894382514,36.502123620462285,5.937848771011892,88.18461758457657,283.7195396136379,23.86233804456801,52.23922607806325,15.52231812977153,19.685,34.455
GM2_RSN12,0.0004913188636720557,0.0005510911521744836,0.09803202578601615,0.10424696027485561,0.00025705174023141734,0.0002907522819342954,0.13707048734650404,0.14845312831984545,128.0208543955397,41.26856370900376,7.2956143669629405,108.3065174713573,366.5174567102598,31.55005091405642,48.97959009634932,29.36210524311518,17.045,29.345
GM3_RSN30,0.006738604491918188,0.006544819194828838,0.6571986118422587,0.8003066965046133,0.0018146995831541924,0.0017660735516110298,0.5852704212156625,0.8094857366062139,830.0471397367123,267.6801063611396,15.747787088997155,432.39558738625806,488.0622854723702,72.35052555369525,332.89228677386063,29.018868049151063,2.17,7.52
GM4_RSN31,0.0016864624543997415,0.0015486116220666823,0.28055530294600683,0.47785354532711316,0.0009294668793485869,0.0007521287790631339,0.39791767106809045,0.6489440601387372,410.8728627814735,213.75706713338883,9.27682929667528,263.70126567544537,376.0267329058338,41.96604029519048,182.46646150386636,22.81414051102072,3.84,10.84
GM5_RSN36,0.000886074222116861,0.0009191976721576263,0.1768859149651672,0.16969084486928707,0.00040987861723197996,0.0004376166991146475,0.2091207099912262,0.22195928156163391,221.41980065642304,44.92460437025052,12.420486352763987,140.32073004340882,511.5687417705348,67.15597517937256,64.88671574634039,49.46210876905167,24.58,48.15
GM6_RSN53,9.941288256357924e-05,0.00011180935563806823,0.013781687392655399,0.014072482089272973,3.490942191844485e-05,3.883344660585768e-05,0.01956260958580987,0.018616305835032352,13.394245432780064,5.708154485737863,1.0020737754581404,13.798335001212187,40.52566961180984,5.1506621139106885,6.043732825991716,4.788176617094392,21.405,32.21
GM7_RSN54,0.00013873271943921526,0.00012902097923593668,0.01764368484562524,0.015528902595454456,4.6489356833580724e-05,4.940063973816536e-05,0.026252012541217864,0.02318412940096887,21.393213823956906,6.831759762127036,1.1917890387703338,17.08989785753887,34.87251635786458,4.086807169583233,7.451272909424064,4.364973035165317,11.87,20.625
GM8_RSN60,6.740877151009351e-05,6.770402191229107e-05,0.00671035874741291,0.006200698377280189,2.331707892061093e-05,1.8114520912516555e-05,0.008224588291575187,0.007976883283478039,6.932191452236727,3.881085995661577,1.1190874071055883,8.00532567002826,23.92671700691901,4.023523133868527,2.820598906691958,3.765412964869427,16.765,23.91
GM9_RSN61,8.184507081064804e-05,9.297432950874136e-05,0.008367790098159958,0.007503449035669888,2.6488822818502136e-05,3.0178746555481722e-05,0.011708935922268151,0.010072650974927858,10.614267591921356,4.266593112974563,1.4863054523335908,11.82796255197602,34.350701877414075,4.522242986436838,4.581052603466474,3.480099974901909,16.490000000000002,23.15
GM10_RSN62,0.0005018963860718664,0.0003675906658771412,0.10672736626854766,0.07530337537508906,0.00027036556869542393,0.00022416410564138044,0.14527202260361086,0.12854226867808224,123.60528051499575,29.024204307174763,1.9738623342514043,46.87922213973119,72.96077260420608,6.905155027820865,37.71659830436075,2.398445944948216,4.745,7.115
