GMID,story_1_sdrX,story_1_sdrZ,story_1_pfaX,story_1_pfaZ,SaT1,PGA,PGV,Sa_avg,CAV,SI,ASI,DSI,DS_5to75,DS_5to95
GM703_RSN4094,1.9653962501236237e-05,1.5775992702838067e-05,0.01488057349306106,0.013915588646880748,14.757635251632728,10.6800603426043,4.353483955328973,25.21677050894594,163.90746581611157,15.307898279742478,9.808955900119754,15.45452615264204,28.875,49.23
GM704_RSN4108,0.0012311914229720734,0.0013148212122756457,0.8026265365060781,0.8783562543010663,1035.8215654334888,278.5345629877879,16.336611262358577,520.2629923926083,688.5535029255303,71.30219462220597,354.5240472120996,14.316575323837387,3.935,9.835
GM705_RSN4138,0.0003616730653283433,0.00039461761836365113,0.3101085238839113,0.29914877377934507,344.9137512661494,111.42813958649256,10.54245101724106,300.6950918129049,482.8436430522843,43.462519935496175,171.83985146731538,10.68854104668047,5.805000000000001,15.6
GM706_RSN4153,0.0003091400436113059,0.0002793505059598065,0.2745633870662859,0.2963410037340205,278.78876403860244,113.90186660443158,6.5574197785996695,179.2663436424344,592.2277232183445,27.33181425298157,129.1145153445953,9.482362499239692,6.170000000000002,21.340000000000003
GM707_RSN4154,8.75729327937576e-05,8.710276687499666e-05,0.07400191554171687,0.08051472967237513,74.04866635587571,44.35307356483042,4.303403619518373,80.80326138279236,404.32861881599536,16.650366843382457,60.5041593290881,10.542208422042904,14.049999999999995,26.37
GM708_RSN4159,0.00026565699671945395,0.0002495190564966932,0.23713391505786854,0.30540302152732596,252.8321440731777,131.7466687469054,10.232127264288728,236.65421301805276,595.441444049756,44.73412365054575,119.0923743614336,12.751871365632445,7.219999999999999,18.25
GM709_RSN4163,0.00017617302756097478,0.0001609540120904104,0.1651310218538241,0.1521394016284135,148.5056115240111,60.138182702260906,4.8988255913896745,125.71666098562724,298.0119074550588,19.70527239146405,69.58747080619314,7.039058580143528,7.190000000000005,21.260000000000005
GM710_RSN4202,0.0008336428548245347,0.0006816706873850453,0.5952247886936463,0.5298043439389744,641.6671854883245,225.3634749710501,14.833084357010296,317.33315395263185,690.5964548464034,46.23504566726935,245.68411090823804,17.403613131525027,4.239999999999998,12.4
GM711_RSN4207,0.0012702563359771124,0.0012787209847343558,0.8034178689755513,0.9250426513206698,946.9642983272402,301.66785231441656,23.605080653434825,579.7579951591495,1682.3721193421422,112.94372782923328,431.7296079687004,71.32078193139918,5.949999999999999,31.56
GM712_RSN4208,0.00031761787460720764,0.00035601302448084684,0.2769533513972733,0.3429823660711436,321.5960478287545,102.68256432440737,23.15392986977993,207.5343683969857,1259.5123583179177,109.48143383265548,109.30228552814168,58.10745171429864,18.07,38.97
GM713_RSN4210,0.0016878813769041952,0.0014491012105853748,0.9659299247751887,0.8601607929720707,1233.2188380932168,401.7543517505394,27.98413918553372,644.9697215989603,1784.685196839533,126.42516335588924,458.8487677787773,42.43559073462651,6.469999999999999,69.11000000000001
GM714_RSN4212,0.0008110914231453813,0.0008910536566335387,0.5828677282626155,0.6243768216473494,531.0074347780476,251.5540977333472,18.687044151026623,408.9359721504531,854.4670829930097,55.51237880417083,282.3023334352213,21.478421134747283,3.919999999999998,15.489999999999998
GM715_RSN4234,0.0001681984372489826,0.00016459948947065425,0.15097234676367444,0.11576439958156771,149.54050088820057,85.28437091388886,8.023089314961117,165.7167941838003,452.60991650507214,29.449277493983715,121.58364703044415,16.352290953401823,8.919999999999998,20.745
GM716_RSN4849,0.00030623352777741383,0.0002903629469543251,0.26484045551107455,0.2597966253942366,248.6147548909909,195.19894159571112,36.10565873703705,409.5155765394594,817.4279732171026,153.29296775336073,135.72797580937495,64.00960991517925,7.629999999999999,25.82
